username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
yeremi_oficial,,El Parlamento rechaza la moción para evitar un Brexit sin acuerdo ,0,0,0,1138958800285601792,https://twitter.com/yeremi_oficial/status/1138958800285601792,1386071005,2019-06-12 23:58:33+00:00,Wed Jun 12 23:58:33 +0000 2019,,,,http://dlvr.it/R6W3Fg
AletheianTribe,peterjukes,Hilarious you make a comment and the warpig Illegal war mongers and debt enslavers start defending the religious oppression of woman. The Brexit Betraying Labour Party Blairites will do anything to get their snouts into the trough including support to religious misogyny. #wankers,0,0,0,1138958796167012352,https://twitter.com/AletheianTribe/status/1138958796167012352,106511766,2019-06-12 23:58:32+00:00,Wed Jun 12 23:58:32 +0000 2019,#wankers,,,
Hoodwink31,JamesMelville,So what are we saying will happen to exports to the EU after Brexit? Crystal ball time! No one actually knows. Pure guesswork. Let's stop scaring people into forming opinions that suit our own agendas. I'm currently a remainer by the way. ,0,0,0,1138958794199851013,https://twitter.com/Hoodwink31/status/1138958794199851013,90605331,2019-06-12 23:58:32+00:00,Wed Jun 12 23:58:32 +0000 2019,,,,
JacobReesHumbug,wgsaraband,It's Andrea's French upbringing. She prefers to write it the French way. Another thing she has in common with Farage and Francois. Is that an elitist hint that France is behind the retarded #Brexit idea?,0,0,0,1138958784284508160,https://twitter.com/JacobReesHumbug/status/1138958784284508160,1098760442078482434,2019-06-12 23:58:29+00:00,Wed Jun 12 23:58:29 +0000 2019,#Brexit,,,
Lobes,youngvulgarian,"Just reading the article on the bottom right corner. In this analogy Chris Froome is Britain, the brick wall is Brexit and blowing his nose is the leadership transition.",0,0,0,1138958781943930880,https://twitter.com/Lobes/status/1138958781943930880,9964712,2019-06-12 23:58:29+00:00,Wed Jun 12 23:58:29 +0000 2019,,,,
PeakMullett,PeakMullett,"The UK's economy is a star of domino's on an unstable surface, and Brexit will shake it all, manufacturing, financial services and their ancillary industries will take an early hit but from that the ripple of falling domino's will take down everything.",0,0,1,1138958758380474369,https://twitter.com/PeakMullett/status/1138958758380474369,17177336,2019-06-12 23:58:23+00:00,Wed Jun 12 23:58:23 +0000 2019,,,,
nearspaceman,,The #EU when the next UK PM comes looking for a different deal #Brexit ,0,0,0,1138958742215696385,https://twitter.com/nearspaceman/status/1138958742215696385,257956897,2019-06-12 23:58:19+00:00,Wed Jun 12 23:58:19 +0000 2019,#EU #Brexit,,,
QTAnon1,,"New Leader to be elected soon, to be Prime Minister of England Job Offer: The ideal applicant will be able to organize a piss up in a brewery. Apply within. Politicians need not apply. #Brexit",8,26,3,1138958738616807424,https://twitter.com/QTAnon1/status/1138958738616807424,995775377275478016,2019-06-12 23:58:18+00:00,Wed Jun 12 23:58:18 +0000 2019,#Brexit,,,
Davidmetroland,,"The reason we don’t have direct democracy, is because you can end up with Mob rule, which is really what Brexit is, But hey you need to study political science to understand that. ",0,5,1,1138958705440022533,https://twitter.com/Davidmetroland/status/1138958705440022533,3241418992,2019-06-12 23:58:10+00:00,Wed Jun 12 23:58:10 +0000 2019,,,,
laughinglashes,formerleft,"The 3 choices remain: May's WA, no deal or no Brexit. Negotiations are finished, &amp; will not be reopened. Period. You have 20 weeks. Enjoy.",0,0,0,1138958705205088256,https://twitter.com/laughinglashes/status/1138958705205088256,323228604,2019-06-12 23:58:10+00:00,Wed Jun 12 23:58:10 +0000 2019,,,,
MrTardigradeUK,RoryStewartUK,"Well if it means we leave the EU as a result then good on him. I don’t beleive he will, but it’s a wonderful thought to savour all the same. Can you imagine all the Remainopath toddlers like Owen Jones screaming, tears and stamping feet outside. Marvellous.",3,12,0,1138958688230739968,https://twitter.com/MrTardigradeUK/status/1138958688230739968,1065553921417060352,2019-06-12 23:58:06+00:00,Wed Jun 12 23:58:06 +0000 2019,,,,
mgreenburgh,Fitz_xMP,Come on then @FitzMP explain why your constituency has voted against Brexit at every turn and yet you do not reflect that in HoC. I respect you. I think you are an excellent MP. I really do. But this is the issue of our age. And you appear to flunk itbat every turn. ,0,2,0,1138958673752010752,https://twitter.com/mgreenburgh/status/1138958673752010752,135682156,2019-06-12 23:58:03+00:00,Wed Jun 12 23:58:03 +0000 2019,,,,https://twitter.com/Fitz_xMP/status/1138892261171834882
SpeedyGonSonny,TheAIexEra_,brexit defensive midfielder,0,0,0,1138958668848873472,https://twitter.com/SpeedyGonSonny/status/1138958668848873472,534777789,2019-06-12 23:58:02+00:00,Wed Jun 12 23:58:02 +0000 2019,,,,
PlasFron,,BBC News - Brexit: MPs reject Labour plan for no-deal vote ,0,0,0,1138958668035239941,https://twitter.com/PlasFron/status/1138958668035239941,1655083020,2019-06-12 23:58:01+00:00,Wed Jun 12 23:58:01 +0000 2019,,,,https://www.bbc.co.uk/news/uk-politics-48613921
Daily_Express,,Brexit blow: Boris Johnson savaged by Remainer Hammond - ‘heading to a cliff edge' https://www.express.co.uk/news/uk/1139795/Brexit-news-tory-leadership-news-next-prime-minister-boris-johnson-philip-hammond,0,0,0,1138958640537317376,https://twitter.com/Daily_Express/status/1138958640537317376,17895820,2019-06-12 23:57:55+00:00,Wed Jun 12 23:57:55 +0000 2019,,,,https://www.express.co.uk/news/uk/1139795/Brexit-news-tory-leadership-news-next-prime-minister-boris-johnson-philip-hammond
alisonhendo,,Brexit: UK firms 'not even close to ready' for no deal ,0,0,0,1138958632790478849,https://twitter.com/alisonhendo/status/1138958632790478849,19761764,2019-06-12 23:57:53+00:00,Wed Jun 12 23:57:53 +0000 2019,,,,https://www.bbc.co.uk/news/business-48611754
youdoingtoomuch,,Brexit Noah Centineo. I will shamelessly stan him now bc he’s cute (until he starts playing badly then I don’t know him) ,0,1,0,1138958627337846786,https://twitter.com/youdoingtoomuch/status/1138958627337846786,88521390,2019-06-12 23:57:52+00:00,Wed Jun 12 23:57:52 +0000 2019,,,,
SamsonAtlantic,,Interesting shift in #EU attitude towards Scotland and Scottish participation post #Brexit. Nicola Sturgeon holds talks with European leaders ,3,3,4,1138958624791912448,https://twitter.com/SamsonAtlantic/status/1138958624791912448,3398851990,2019-06-12 23:57:51+00:00,Wed Jun 12 23:57:51 +0000 2019,#EU #Brexit,,,https://www.bbc.com/news/uk-scotland-scotland-politics-48580971
LukeDavidStyles,MikeGreenePBoro,No she didn’t. She voted to stop a no deal brexit. ,1,13,2,1138958621923008512,https://twitter.com/LukeDavidStyles/status/1138958621923008512,557725847,2019-06-12 23:57:50+00:00,Wed Jun 12 23:57:50 +0000 2019,,,,
RichardBentall,NorthernMan5,I'll take you on your word and explain why we're in such a mess in a couple of graphs. Brexit will just make this worse. Now goodnight. ,0,0,1,1138958565190840320,https://twitter.com/RichardBentall/status/1138958565190840320,1686105852,2019-06-12 23:57:37+00:00,Wed Jun 12 23:57:37 +0000 2019,,,,
l1ttleherbert,DrSimonAshworth,"I agree completely, but by remainers forcing Corbyns 'slightly bad brexit' off the table they've put the 'utterly misguided humiliating and disastrous brexit' back on the table. Remainiacs have forced a battle between hard brexit and no brexit. I wish you luck.",0,0,0,1138958551941111815,https://twitter.com/l1ttleherbert/status/1138958551941111815,761326527799816192,2019-06-12 23:57:34+00:00,Wed Jun 12 23:57:34 +0000 2019,,,,
PleasureEthics,,"She has a great name for Brexit in strong PR &amp; headlines, someone should snap her up. LEAD-SOME.... what Britain has been waiting for out of Tories #SmartModel",0,0,1,1138958542717837314,https://twitter.com/PleasureEthics/status/1138958542717837314,352615777,2019-06-12 23:57:32+00:00,Wed Jun 12 23:57:32 +0000 2019,#SmartModel,,,
stilgherrian,,"In MEP elections, the rise of Eurosceptic parties wasn’t as big as expected. Brexit, if it ever happens, has taken out a lot of the oxygen. #WarIn2025",0,1,1,1138958491442339840,https://twitter.com/stilgherrian/status/1138958491442339840,11189732,2019-06-12 23:57:19+00:00,Wed Jun 12 23:57:19 +0000 2019,#WarIn2025,,,
RonnytheT,AdamBienkov,Let him do it! The Brexit Party will wipe the floor with the Tories and Labour and then he might consider leaving the country if his conscience is that aggrieved! 17.4 million Voters do not agree with him! #ChangePoliticsForGood,0,0,0,1138958363826561024,https://twitter.com/RonnytheT/status/1138958363826561024,65665939,2019-06-12 23:56:49+00:00,Wed Jun 12 23:56:49 +0000 2019,#ChangePoliticsForGood,,,
firstpressNg,,"Nigel Farage’s Brexit Party ‘at high risk’ of accepting illegal donations, Electoral Commission warns https://www.newscabal.co.uk/nigel-farages-brexit-party-at-high-risk-of-accepting-illegal-donations-electoral-commission-warns/",0,0,0,1138958353676328960,https://twitter.com/firstpressNg/status/1138958353676328960,839061818819620864,2019-06-12 23:56:46+00:00,Wed Jun 12 23:56:46 +0000 2019,,,,https://www.newscabal.co.uk/nigel-farages-brexit-party-at-high-risk-of-accepting-illegal-donations-electoral-commission-warns/
caymanram,,What an absolute disgrace of a man he is. Grieve pledges to bring down British Government to stop no deal Brexit – 'Won't hesitate' ,0,0,0,1138958341726756864,https://twitter.com/caymanram/status/1138958341726756864,108766912,2019-06-12 23:56:44+00:00,Wed Jun 12 23:56:44 +0000 2019,,,,https://www.express.co.uk/news/uk/1139648/Brexit-news-Grieve-no-deal-UK-EU-withdrawal-Parliament-vote-Labour-latest
JOEPUBLIC20171,BackBoris2019,"Only a GE will drain the swamp. No leader can achieve no deal, Parliament would never allow. In the interim they can restart preparations and publish them. Keep seats warm for The Brexit Party. ",1,3,0,1138958313356349440,https://twitter.com/JOEPUBLIC20171/status/1138958313356349440,822860370683502593,2019-06-12 23:56:37+00:00,Wed Jun 12 23:56:37 +0000 2019,,,,https://twitter.com/BackBoris2019/status/1138775769038168065
GhamGraham,Smyldawg,When you find our Moggs business partner made £200 million on brexit night it becomes a whole lot clearer,0,0,0,1138958271421792261,https://twitter.com/GhamGraham/status/1138958271421792261,492306486,2019-06-12 23:56:27+00:00,Wed Jun 12 23:56:27 +0000 2019,,,,
MAGA_Pete,NeilUKIP,@NeilUKIP join Brexit party mate. You would be an asset.,0,0,0,1138958266044694528,https://twitter.com/MAGA_Pete/status/1138958266044694528,741545475573207040,2019-06-12 23:56:26+00:00,Wed Jun 12 23:56:26 +0000 2019,,@NeilUKIP,,
envron,,This political crook sat in the background doing everything he could to destroy Brexit dont vote for the criminal ,0,0,0,1138958254464278529,https://twitter.com/envron/status/1138958254464278529,519300212,2019-06-12 23:56:23+00:00,Wed Jun 12 23:56:23 +0000 2019,,,,https://www.9news.com.au/world/uk-news-boris-johnson-launches-leadership-bid-brexit/b6de326a-4229-4610-ab44-b132e1caa7e9
JohnsonsSolicit,,Eight Labour MPs vote against Commons bid to block no-deal Brexit with more abstaining ,0,0,0,1138958235313086465,https://twitter.com/JohnsonsSolicit/status/1138958235313086465,1967912713,2019-06-12 23:56:18+00:00,Wed Jun 12 23:56:18 +0000 2019,,,,https://www.theneweuropean.co.uk/top-stories/labour-mps-vote-against-motion-on-no-deal-brexit-1-6103381?utm_source=Twitter&utm_medium=Social_Icon&utm_campaign=in_article_social_icons
Pompytrunk,MissLauraMarcus,Rory the Tory voted for no deal brexit yesterday Yvette Cooper is against second referendum. I thought FBPE wanted to remain in EU?,0,1,0,1138958228065308673,https://twitter.com/Pompytrunk/status/1138958228065308673,544590251,2019-06-12 23:56:17+00:00,Wed Jun 12 23:56:17 +0000 2019,,,,
NGMD1969,Peston,He could shoot ping pong balls from his chocolate starfish and play the spoons on his gonads but he’ll not get in because he doesn’t respect Brexit.,0,0,0,1138958213725020161,https://twitter.com/NGMD1969/status/1138958213725020161,50988422,2019-06-12 23:56:13+00:00,Wed Jun 12 23:56:13 +0000 2019,,,,
polesteva92,,El Parlamento británico deja abierta la ruta hacia un Brexit caótico http://www.expansion.com/economia/politica/2019/06/12/5d01246f468aeb3b488b45f0.html via @expansioncom,0,0,0,1138958182351613957,https://twitter.com/polesteva92/status/1138958182351613957,113164772,2019-06-12 23:56:06+00:00,Wed Jun 12 23:56:06 +0000 2019,,@expansioncom,,http://www.expansion.com/economia/politica/2019/06/12/5d01246f468aeb3b488b45f0.html
Peterletsresist,ThomasPride,I do partly blame Corbyn b/c it's so obvious he wants Brexit that it emboldens those who defy whip. Neither his past history of voting against Lab. nor the lack of any discipline against Brexiteers help either.,0,0,0,1138958148633550849,https://twitter.com/Peterletsresist/status/1138958148633550849,909862966190919681,2019-06-12 23:55:58+00:00,Wed Jun 12 23:55:58 +0000 2019,,,,
rachellord22,DrCarpineti,‘What’s your degree in?’ ‘Politics’ ‘Oh. What’s going on with Brexit?’ ,0,8,2,1138958132871356416,https://twitter.com/rachellord22/status/1138958132871356416,577441649,2019-06-12 23:55:54+00:00,Wed Jun 12 23:55:54 +0000 2019,,,,https://twitter.com/DrCarpineti/status/1112309623367831552
VotedleaveEU,JOEPUBLIC20171,"@LucyAllenMp Got a taster of How 7+million #BrExit voter's felt when you #remoanors chose to ignore their Democratic will 'RE their votes, haven't you!",0,0,0,1138958123417423872,https://twitter.com/VotedleaveEU/status/1138958123417423872,1109434031521914880,2019-06-12 23:55:52+00:00,Wed Jun 12 23:55:52 +0000 2019,#BrExit #remoanors,@LucyAllenMp,,
beatnikprof,,Here’s an idea. Why not put the Tory leadership on an ice floe and tell them it’s #brexit and everyone else can remain? ,0,0,2,1138958109093847046,https://twitter.com/beatnikprof/status/1138958109093847046,18131339,2019-06-12 23:55:48+00:00,Wed Jun 12 23:55:48 +0000 2019,#brexit,,,
eterprotampa,,"The New York Times is adding global issues, starting with Brexit, to hit podcast ‘The Daily’ http://dlvr.it/R6W34Z",0,1,0,1138958053091360769,https://twitter.com/eterprotampa/status/1138958053091360769,964293986398633984,2019-06-12 23:55:35+00:00,Wed Jun 12 23:55:35 +0000 2019,,,,http://dlvr.it/R6W34Z
EUwatchers,,"LONDON — This time, it’s Boris Johnson’s race to lose. With MPs due to vote in the first round of the Conservative leadership contest on Thursday morning, the divisive, larger-than-life former foreign secretary and figurehead of the Brexit c... https://www.politico.eu/article/boris-johnson-is-serious/?utm_source=RSS_Feed&amp;utm_medium=RSS&amp;utm_campaign=RSS_Syndication #EU #EUpol",0,0,0,1138958023999836160,https://twitter.com/EUwatchers/status/1138958023999836160,990802033,2019-06-12 23:55:28+00:00,Wed Jun 12 23:55:28 +0000 2019,#EU #EUpol,,,https://www.politico.eu/article/boris-johnson-is-serious/?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication
McFlavour7,itvpeston,No-one is every going to unite the country by taking away our rights and making us poorer. It's ridiculous to suggest such a thing. Brexit will NEVER unite us.,4,9,1,1138958011802759174,https://twitter.com/McFlavour7/status/1138958011802759174,1208149903,2019-06-12 23:55:25+00:00,Wed Jun 12 23:55:25 +0000 2019,,,,
YourMotherSaysU,GGscottd,Love #hashtag #McVeyisadalek. Thanks.,0,0,0,1138957990390878208,https://twitter.com/YourMotherSaysU/status/1138957990390878208,3248663697,2019-06-12 23:55:20+00:00,Wed Jun 12 23:55:20 +0000 2019,#hashtag #McVeyisadalek,,,
bemusedpuma,SomersetCouncil,Would that be the four MPs most desperate to distract from the Conservative leadership contest and/or the Brexit shambles whilst getting some profile raising media coverage and the opportunity for a few cheap shots at their colleagues?,0,0,1,1138957946963025920,https://twitter.com/bemusedpuma/status/1138957946963025920,27718108,2019-06-12 23:55:10+00:00,Wed Jun 12 23:55:10 +0000 2019,,,,
BikBickmore,LaylaMoran,Says the party that actually caused Brexit in the first place. ,0,0,0,1138957895117299714,https://twitter.com/BikBickmore/status/1138957895117299714,94790011,2019-06-12 23:54:57+00:00,Wed Jun 12 23:54:57 +0000 2019,,,,
riverabsurd,,"Fintan O’Toole: ‘If restoring sovereignty to Westminster and the British courts is the point, why does the rhetoric of #Brexit so quickly resolve itself into hysterical attacks on the exercise of this very sovereignty by Parliament and the Supreme Court?’ ",6,10,1,1138957856743596032,https://twitter.com/riverabsurd/status/1138957856743596032,1017106231633301506,2019-06-12 23:54:48+00:00,Wed Jun 12 23:54:48 +0000 2019,#Brexit,,,http://www.opendemocracy.net/en/opendemocracyuk/attacks-on-grieve-and-bercow-stem-from-flawed-feudal-ideas-of-sovereignty/
PeakMullett,PeakMullett,"Scottish independence would become inevitable, the Union will be down to two countries, the only variable will be who leaves first, Scotland or Northern Ireland. But even that stark reality of a shrinking union will be nothing to the economic fall out of any form of Brexit.",0,0,1,1138957855225188353,https://twitter.com/PeakMullett/status/1138957855225188353,17177336,2019-06-12 23:54:48+00:00,Wed Jun 12 23:54:48 +0000 2019,,,,
PeterWSinclair,,Must viewing TED Talk: Facebook's role in Brexit — and the threat to democracy | Carole Cadwalladr ,1,1,1,1138957840742309888,https://twitter.com/PeterWSinclair/status/1138957840742309888,129924486,2019-06-12 23:54:44+00:00,Wed Jun 12 23:54:44 +0000 2019,,,,https://youtu.be/OQSMr-3GGvQ
duqenglish,,"Brexit’s effect on Irish businesspeople is still unknown, but the Irish government is trying to get its citizens ready—even those who primarily speak Irish. ",0,0,1,1138957824371957762,https://twitter.com/duqenglish/status/1138957824371957762,3665965936,2019-06-12 23:54:40+00:00,Wed Jun 12 23:54:40 +0000 2019,,,,
ChuckSanddown,,@AJohno11 #AJextra @bbceastenders @f10aye @realDonaldTrump @jacquelineMjos @russelltovey @theresa_may @jeremycorbyn @YahooCare @MindinCroydon @TwitterSupport #Remain @itv2 @FrontierSupp #SaveKevin Brexit is a shambollock Royal production #StopBrexit,0,0,0,1138957793036251136,https://twitter.com/ChuckSanddown/status/1138957793036251136,1710743832,2019-06-12 23:54:33+00:00,Wed Jun 12 23:54:33 +0000 2019,#AJextra #Remain #SaveKevin #StopBrexit,@AJohno11 @bbceastenders @f10aye @realDonaldTrump @jacquelineMjos @russelltovey @theresa_may @jeremycorbyn @YahooCare @MindinCroydon @TwitterSupport @itv2 @FrontierSupp,,
darkixion,Nigel_Farage,"Actually, that's not true. We could cancel it. For the leader of the Brexit Party, you seem to get the most basic things about Brexit wrong.",0,0,0,1138957782986711040,https://twitter.com/darkixion/status/1138957782986711040,64809057,2019-06-12 23:54:30+00:00,Wed Jun 12 23:54:30 +0000 2019,,,,
mforpower52,,Pound Tumbles After Parliament Rejects Move To Block No-Deal Brexit #Topbuzz,0,0,0,1138957768772206592,https://twitter.com/mforpower52/status/1138957768772206592,2403438441,2019-06-12 23:54:27+00:00,Wed Jun 12 23:54:27 +0000 2019,#Topbuzz,,,http://va.topbuzz.com/s/pwjpSb
brexit_fact,StevePersonally,There are some I converse with in a civil manner. Some I even share some agreement with.,0,0,0,1138957750761926658,https://twitter.com/brexit_fact/status/1138957750761926658,4206623314,2019-06-12 23:54:23+00:00,Wed Jun 12 23:54:23 +0000 2019,,,,
FayeEsqFBPE,Doozy_45,"Absolutely my cousin, an American citizen now, says she’s amazed by Brexit, it’s just stupid obviously. ",4,7,0,1138957693715173377,https://twitter.com/FayeEsqFBPE/status/1138957693715173377,1105515729066053636,2019-06-12 23:54:09+00:00,Wed Jun 12 23:54:09 +0000 2019,,,,https://twitter.com/Doozy_45/status/1137724959290265603
2BSmart_Invest,,#brexit: #UK firms 'not even close to ready' for no deal,7,4,14,1138957667005657088,https://twitter.com/2BSmart_Invest/status/1138957667005657088,910460771817095170,2019-06-12 23:54:03+00:00,Wed Jun 12 23:54:03 +0000 2019,#brexit #UK,,,https://www.bbc.co.uk/news/business-48611754?utm_source=dlvr.it&utm_medium=twitter
paultheginge,,Penny for über centrist @GaryLineker thoughts after Rory ‘bash street kids’ Stewart voted against blocking a no-deal brexit.,0,0,0,1138957658940162049,https://twitter.com/paultheginge/status/1138957658940162049,343632465,2019-06-12 23:54:01+00:00,Wed Jun 12 23:54:01 +0000 2019,,@GaryLineker,,
percyacunha,,"Una nueva patada hacia adelante de la pelota y estaremos muertos”. Era la metáfora para expresar el terror extendido entre todos los diputados conservadores de que el desastre del Brexit puede arrasar por completo el apoyo electoral del partido, en beneficio del ultranacionalista",0,0,1,1138957650018865152,https://twitter.com/percyacunha/status/1138957650018865152,100691248,2019-06-12 23:53:59+00:00,Wed Jun 12 23:53:59 +0000 2019,,,,
PaulMeissner_,ryanlazanis,"Are these the same polls that predicted Trump and no Brexit? :) IMO surveys now ask about forward opinions that are skewed by current content trends (fear of disruption, etc). Some key polls that have bothered to look back and say what’s happened don’t show this",0,0,1,1138957624919986177,https://twitter.com/PaulMeissner_/status/1138957624919986177,121409993,2019-06-12 23:53:53+00:00,Wed Jun 12 23:53:53 +0000 2019,,,,
ukflipflop,,"@OwenJones84 @paulmasonnews 21 Labour MP's aganist today's Vote, Labour now have more rebels then Tory party on #brexit, Roger Godsiff who today voted for after whip action dropped over his backing Anderton parents on LGBT row. Ridiculous! ",0,0,0,1138957530430869505,https://twitter.com/ukflipflop/status/1138957530430869505,553823579,2019-06-12 23:53:30+00:00,Wed Jun 12 23:53:30 +0000 2019,#brexit,@OwenJones84 @paulmasonnews,,
kierboyo,EmilyThornberry,EARTH TO LABOUR... COME IN LABOUR... IT’S ALL ABOUT BREXIT.,0,5,0,1138957524550524928,https://twitter.com/kierboyo/status/1138957524550524928,254321882,2019-06-12 23:53:29+00:00,Wed Jun 12 23:53:29 +0000 2019,,,,
choptiludrop,LaylaMoran,I am constantly amazed by the amount of opposition parties who put this whole shit show known as 'BREXIT' down to @jeremycorbyn and @UKLabour and never attack the the real fuckwits of this debacle the @Conservatives #growaspine #showapolicy,0,1,0,1138957489066717189,https://twitter.com/choptiludrop/status/1138957489066717189,128188591,2019-06-12 23:53:20+00:00,Wed Jun 12 23:53:20 +0000 2019,#growaspine #showapolicy,@jeremycorbyn @UKLabour @Conservatives,,
brexit_fact,,Mervyn King. Just do it. https://amp.theguardian.com/politics/2019/mar/29/uk-should-leave-eu-with-no-deal-says-former-bank-of-england-governor?__twitter_impression=true,0,0,0,1138957431780925448,https://twitter.com/brexit_fact/status/1138957431780925448,4206623314,2019-06-12 23:53:07+00:00,Wed Jun 12 23:53:07 +0000 2019,,,,https://amp.theguardian.com/politics/2019/mar/29/uk-should-leave-eu-with-no-deal-says-former-bank-of-england-governor?__twitter_impression=true
beatnikprof,,"I’m shocked, shocked I te....I’m not shocked. #Brexit ",0,1,0,1138957410956189696,https://twitter.com/beatnikprof/status/1138957410956189696,18131339,2019-06-12 23:53:02+00:00,Wed Jun 12 23:53:02 +0000 2019,#Brexit,,,https://www.independent.co.uk/news/uk/politics/brexit-no-deal-boris-johnson-medicine-supply-drug-stockpile-nhs-a8955021.html
JoePajak,ChukaUmunna,Petition: Parliament should stop a 'no-deal' Brexit. ,0,0,0,1138957405327372288,https://twitter.com/JoePajak/status/1138957405327372288,90146161,2019-06-12 23:53:00+00:00,Wed Jun 12 23:53:00 +0000 2019,,,,https://petition.parliament.uk/petitions/262986
Starcourse,LeaveEUOfficial,"This is an absurd description of some of the wisest and most patriotic MPs in the house. They are not trying to prevent Brexit, they are trying to prevent a ruinous “no Deal“",0,26,2,1138957403872014341,https://twitter.com/Starcourse/status/1138957403872014341,953037604638875655,2019-06-12 23:53:00+00:00,Wed Jun 12 23:53:00 +0000 2019,,,,
JoePajak,mrjamesob,Petition: Parliament should stop a 'no-deal' Brexit. https://petition.parliament.uk/petitions/262986,1,1,0,1138957340324114432,https://twitter.com/JoePajak/status/1138957340324114432,90146161,2019-06-12 23:52:45+00:00,Wed Jun 12 23:52:45 +0000 2019,,,,https://petition.parliament.uk/petitions/262986
agirlcalledlina,DigbyReturn,"Oh yea, brexit condiment is definitely brown sauce",0,0,1,1138957329850916864,https://twitter.com/agirlcalledlina/status/1138957329850916864,116159439,2019-06-12 23:52:42+00:00,Wed Jun 12 23:52:42 +0000 2019,,,,
Livelong1953,overthetop730,"Leaving on the basis of a flawed, propaganda-infiltrated, illegal and illegitimate frauderendum? One would say ""not."" Democracy perverted is democracy destroyed. Brexit is the degenerate impulse and the manifestation of a siege mentality in its last throes. ",0,0,0,1138957314805903360,https://twitter.com/Livelong1953/status/1138957314805903360,809591912881651714,2019-06-12 23:52:39+00:00,Wed Jun 12 23:52:39 +0000 2019,,,,https://twitter.com/overthetop730/status/1138946479001874432
donaldpenman2,isaby,I see that once again my local MP Karen Lee has voted against Brexit .,0,0,0,1138957313749004288,https://twitter.com/donaldpenman2/status/1138957313749004288,869303616066252806,2019-06-12 23:52:39+00:00,Wed Jun 12 23:52:39 +0000 2019,,,,
