username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
pabloquirogav,,"Semana de noticias. Partimos en vivo desde las 00.00 GMT / 02.00 AM Moscú / 20.00 Chile y Argentina / 18.00 Perú y Colombia.- Hoy hablamos de Argentina, Libia, Yemen, Brexit y Caravana de Migrantes! ",12,32,0,1062132755981627395,https://twitter.com/pabloquirogav/status/1062132755981627395,49504694,2018-11-12 23:59:17+00:00,Mon Nov 12 23:59:17 +0000 2018,,,,
ProEuUk,,"Have had a break from the news for a week, has anything changed with Brexit in the last seven days?",0,5,5,1062132754823950336,https://twitter.com/ProEuUk/status/1062132754823950336,846008288865062912,2018-11-12 23:59:16+00:00,Mon Nov 12 23:59:16 +0000 2018,,,,
danbarker,faisalislam,This is the UK's post-Brexit 'positioning'. It would be great if we did 'lead the way' in these areas - I wrote an article after the EU ref suggesting it - but there's little real govt activity to actually support it. Even the 'digital tax' wasn't run past the 'digital minister'. ,0,3,2,1062132748033368065,https://twitter.com/danbarker/status/1062132748033368065,14672744,2018-11-12 23:59:15+00:00,Mon Nov 12 23:59:15 +0000 2018,,,,https://twitter.com/faisalislam/status/1062089031129931779
ThatFuzzyTiger,ThatFuzzyTiger,"Brexit might be a shitshow, not arguing that, but America still manages to one-up us in the political fuck up stakes ",0,0,0,1062132732103409664,https://twitter.com/ThatFuzzyTiger/status/1062132732103409664,629186684,2018-11-12 23:59:11+00:00,Mon Nov 12 23:59:11 +0000 2018,,,,
winding_sios,portadownlad86,We firmly want that psychological healing to happen and to happen at its own pace first. Which is a huge part of why I hate the idea of #Brexit. It could be like taking out stitches way too early with absolutely no thought or planning as to the consequences (on NI).,0,1,1,1062132705083736064,https://twitter.com/winding_sios/status/1062132705083736064,449864075,2018-11-12 23:59:05+00:00,Mon Nov 12 23:59:05 +0000 2018,#Brexit,,,
Rowland72James,Jon555648,Far as I'm concerned brexit could destroy the country. Simple as that,0,2,1,1062132698574135302,https://twitter.com/Rowland72James/status/1062132698574135302,556629230,2018-11-12 23:59:03+00:00,Mon Nov 12 23:59:03 +0000 2018,,,,
FeelingAntsy,FraserNelson,"Umm Brexit is part of deregulation so fewer worker protections and, if you follow the Minford model, decimating U.K. manufacturing and farming jobs.",0,1,0,1062132683516583937,https://twitter.com/FeelingAntsy/status/1062132683516583937,847146383870246912,2018-11-12 23:58:59+00:00,Mon Nov 12 23:58:59 +0000 2018,,,,
AndiRichards99,,Deal or no deal: How could Brexit play out? http://dlvr.it/Qr5QWl #sky #news,1,0,0,1062132673068457984,https://twitter.com/AndiRichards99/status/1062132673068457984,482181713,2018-11-12 23:58:57+00:00,Mon Nov 12 23:58:57 +0000 2018,#sky #news,,,http://dlvr.it/Qr5QWl
redslayer1201,dmcbfs,Agree - look at Brexit. A vote with no plan = bedlam! Pick the moment for a border poll with a unified Irish plan and then go for it sensibly!,0,0,0,1062132655112839168,https://twitter.com/redslayer1201/status/1062132655112839168,470381552,2018-11-12 23:58:53+00:00,Mon Nov 12 23:58:53 +0000 2018,,,,
okellyabu,Dale_Pankhurst,"I respect that vote. Should a border poll be called within 5-10 years, will you respect its’ outcome? You must realise that #brexit changes the dynamic of Irish Unity; for many in Northern Ireland, unity - perhaps for the first time, it may economically be in their interest",0,4,0,1062132624041431040,https://twitter.com/okellyabu/status/1062132624041431040,2354497534,2018-11-12 23:58:45+00:00,Mon Nov 12 23:58:45 +0000 2018,#brexit,,,
andyboconnell,,#NolanByrneLive One Hour is not enough. Need a Major 2/3 hour show right close to the December deadline!!? #Brexit #Makeithappen #BBCNI/RTE,0,0,0,1062132610539966464,https://twitter.com/andyboconnell/status/1062132610539966464,1375142574,2018-11-12 23:58:42+00:00,Mon Nov 12 23:58:42 +0000 2018,#NolanByrneLive #Brexit #Makeithappen #BBCNI,,,
SaphiraBrendan,liarpoliticians,I thought we saw the last of him ages ago. #C4News #Brexit #ExPM #GordonBrown,0,0,0,1062132600716869633,https://twitter.com/SaphiraBrendan/status/1062132600716869633,951432917917622274,2018-11-12 23:58:40+00:00,Mon Nov 12 23:58:40 +0000 2018,#C4News #Brexit #ExPM #GordonBrown,,,
morethandivine,SamGhib,He cannot stop Brexit he is not in government. Lib Dem’s cannot stop Brexit. No opposition can stop Brexit they are not negotiating. They are not the Tory government. The Tories could stop Brexit! ,0,0,0,1062132599932510209,https://twitter.com/morethandivine/status/1062132599932510209,26990954,2018-11-12 23:58:39+00:00,Mon Nov 12 23:58:39 +0000 2018,,,,https://twitter.com/SamGhib/status/1061383795767676929
icysimon,Chris_Leigh_UK,"That may not have been what YOU voted for, but many Leave voters have said their vote was tilted by one or more of the elements I have cited… ... And nobody surely voted Leave believing Brexit would make them poorer?",0,0,0,1062132599823499269,https://twitter.com/icysimon/status/1062132599823499269,158186300,2018-11-12 23:58:39+00:00,Mon Nov 12 23:58:39 +0000 2018,,,,
NickyByrne,,"That Brexit special on RTE @RTEOne &amp; BBC Nire @bbcnireland was fascinating, And live on both channels at the same time. Huge credit to all involved #NolanByrne Well Done Claire Byrne &amp; Stephen Nolan.",26,176,10,1062132597713707008,https://twitter.com/NickyByrne/status/1062132597713707008,33562752,2018-11-12 23:58:39+00:00,Mon Nov 12 23:58:39 +0000 2018,#NolanByrne,@RTEOne @BBCnireland,,
Deborahpower5,ChukaUmunna,What is your plan if there is a vote & leave wins again Chukka; there will be no way of stopping a hard Brexit then.,0,0,0,1062132594186375168,https://twitter.com/Deborahpower5/status/1062132594186375168,4831400063,2018-11-12 23:58:38+00:00,Mon Nov 12 23:58:38 +0000 2018,,,,
oxjustice,,@Conservatives ready to launch a leadership challenge @LabourParty ready to split &amp; an no deal #brexit with mass job loses &amp; huge food &amp; medicine shortages ? what more could #britain had wished for to wake itself up of your incompetent @UKParliament main 2 parties ? LOL,0,0,0,1062132590142996480,https://twitter.com/oxjustice/status/1062132590142996480,472913486,2018-11-12 23:58:37+00:00,Mon Nov 12 23:58:37 +0000 2018,#brexit #britain,@Conservatives @LabourParty @UKParliament,,
florabotanics,simon_schama,"The 'elite' thing got my goat. My household believes Brexit to be a terrible mistake - that's a pensioner, a warehouse worker and a care assistant. On what planet is that 'elite'? @giles_fraser",16,76,9,1062132588473733120,https://twitter.com/florabotanics/status/1062132588473733120,2392875780,2018-11-12 23:58:37+00:00,Mon Nov 12 23:58:37 +0000 2018,,@giles_fraser,,
Annie_McParland,sinnfeinireland,"Not all Sinn Fein voters support abstention position re Westminster. Nationalists have few options, esp women who can't bring ourselves to vote SDLP because of their anti-abortion stance. If SF MPs being in Westminster would stop Brexit, I'd support that.",0,0,0,1062132582136066049,https://twitter.com/Annie_McParland/status/1062132582136066049,934081513649565696,2018-11-12 23:58:35+00:00,Mon Nov 12 23:58:35 +0000 2018,,,,
Midori_Magma,mauricecampbell,"That's the same crap Arlene spouts. ""Sensible Brexit"" my arse. There is always one idiot in the Nolan audience coming out with it.",0,0,0,1062132579757944834,https://twitter.com/Midori_Magma/status/1062132579757944834,972069925987717122,2018-11-12 23:58:35+00:00,Mon Nov 12 23:58:35 +0000 2018,,,,
seamus_mckeegan,hayward_katy,Katy I also noticed people in the audience that would have made a good contribution rather than Jim Alistair spouting rubbish. Look how civilized the program from Belfast was compared to the one from Dublin with Jim Alistair on it. #Think32 #Brexit,0,0,0,1062132565748957184,https://twitter.com/seamus_mckeegan/status/1062132565748957184,899378023094530048,2018-11-12 23:58:31+00:00,Mon Nov 12 23:58:31 +0000 2018,#Think32 #Brexit,,,
RobertPeterPan,bargergra,"Bollocks. Scotland voted by 55 : 45 to Remain part of the UK in 2014. 2 years later the UK voted to leave the EU as the UK after 419 MPs including Scots MPs voted for that referendum. Your Scots issue or #Brexit conundrum for #SNP is that 36% of SNP voted, voted Leave #newsnight",0,1,0,1062132554613092352,https://twitter.com/RobertPeterPan/status/1062132554613092352,542365630,2018-11-12 23:58:29+00:00,Mon Nov 12 23:58:29 +0000 2018,#Brexit #SNP #newsnight,,,
drmatthewhardy,,"“In a properly-functioning parliament, the Opposition would use its leverage to act in the public interest on Brexit. That would be served by putting May under real pressure to secure the softest possible exit while holding out the possibility of going back to the people.”",0,1,0,1062132546677301248,https://twitter.com/drmatthewhardy/status/1062132546677301248,41326943,2018-11-12 23:58:27+00:00,Mon Nov 12 23:58:27 +0000 2018,,,,
adammacca9,joelymack,Brexit means brexit love #brexit ,0,0,0,1062132505128681472,https://twitter.com/adammacca9/status/1062132505128681472,444201718,2018-11-12 23:58:17+00:00,Mon Nov 12 23:58:17 +0000 2018,#brexit,,,
brexit_sham,spencerhudson,,23,29,1,1062132503044112384,https://twitter.com/brexit_sham/status/1062132503044112384,826382447885574144,2018-11-12 23:58:16+00:00,Mon Nov 12 23:58:16 +0000 2018,,,,https://twitter.com/BorisJohnson/status/977676259739258881
addicted2newz,,"Ahhh, thats it... sorry I made a huge mistake voting for #Brexit. Its all become clear now after Polly Toynbee has given me the ebay analogy. Democracy is like stuff you buy of ebay, if you don't like it, you can just send it back immediately. What a lunatic #Newsnight",0,1,0,1062132502377185280,https://twitter.com/addicted2newz/status/1062132502377185280,2954167529,2018-11-12 23:58:16+00:00,Mon Nov 12 23:58:16 +0000 2018,#Brexit #Newsnight,,,
Timlagor,PippaCrerar,"Do we know how many of the ERG wing might consider Remain less bad than ""vassalage""? May clearly hopes to scare them into supporting her with the threat of #2ndRef and cancelling brexit but that only works if they find Remain the worse option (and consider it too great a risk)",0,0,0,1062132499911008256,https://twitter.com/Timlagor/status/1062132499911008256,142317978,2018-11-12 23:58:16+00:00,Mon Nov 12 23:58:16 +0000 2018,#2ndRef,,,
MaxMigliorato,tom_watson,"Any chance you show this to Jeremy. You know? So that he can see the reactionary forces he is allying L.P. to, by backing Brexit.",0,2,1,1062132497880883202,https://twitter.com/MaxMigliorato/status/1062132497880883202,2869446232,2018-11-12 23:58:15+00:00,Mon Nov 12 23:58:15 +0000 2018,,,,
bigbadbuckley,,The brexit were have said Project Fear a lot . So here are some brexit economic FACTS. Bad stuff has been predicted for the future. A spurious counter factual. Something about the exchange rate. Thats the real consequences affirmational closer!!!,0,0,0,1062132496261885954,https://twitter.com/bigbadbuckley/status/1062132496261885954,26093869,2018-11-12 23:58:15+00:00,Mon Nov 12 23:58:15 +0000 2018,,,,
4589roger,,Petition: Annul the 2016 EU referendum result due to the overspend by http://Leave.EU. https://petition.parliament.uk/petitions/219843 #Remain #PeoplesVote #Brexit #Medicine #NHS,0,0,0,1062132496048050176,https://twitter.com/4589roger/status/1062132496048050176,212653721,2018-11-12 23:58:15+00:00,Mon Nov 12 23:58:15 +0000 2018,#Remain #PeoplesVote #Brexit #Medicine #NHS,,,"http://Leave.EU,https://petition.parliament.uk/petitions/219843"
