username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
HMS_Indomitable,,"So, the #Occupy movement. Let me get this right. They hate the Establishment, but have taken the decision, to take their side against Trump and #Brexit in their fight against the Establishment? Aren't the left wonderful.",0,3,1,947206997295976448,https://twitter.com/HMS_Indomitable/status/947206997295976448,3119341433,2017-12-30 20:45:21+00:00,Sat Dec 30 20:45:21 +0000 2017,#Occupy #Brexit,,,
bellum_omnium7,acgrayling,"Mr Grayling, how do you rate the suggestion that Labour is playing a long waiting game as regards Brexit to let the Tories self combust? Hogwash or crafty strategy?",0,0,1,947206988521529344,https://twitter.com/bellum_omnium7/status/947206988521529344,454738837,2017-12-30 20:45:18+00:00,Sat Dec 30 20:45:18 +0000 2017,,,,
ConsultoresICG,,"Dimite el asesor de infraestructuras del Gobierno británico por ""diferencias irreconciliables"" con Theresa May sobre el brexit",0,1,0,947206972562198528,https://twitter.com/ConsultoresICG/status/947206972562198528,299443676,2017-12-30 20:45:15+00:00,Sat Dec 30 20:45:15 +0000 2017,,,,
kasilas,,Moderate unionists can thank the DUP and Tories for this. #FBPE Brexit boosts support for united Ireland ,0,0,1,947206932145819648,https://twitter.com/kasilas/status/947206932145819648,35492415,2017-12-30 20:45:05+00:00,Sat Dec 30 20:45:05 +0000 2017,#FBPE,,,http://www.thenational.scot/news/15797409.Brexit_boosts_support_for_united_Ireland/
AsBrexit,butlerrichard2,"Come on Conrad, if you're hoing to state Brexit will be this great success then at least try to suggest answers to some of the major barriers which leavers don't seem to be able to address. So far it's been a total shambles and there is no sign of that changing.",1,0,0,947206925527199745,https://twitter.com/AsBrexit/status/947206925527199745,803884805846863872,2017-12-30 20:45:03+00:00,Sat Dec 30 20:45:03 +0000 2017,,,,
CapS45,jeremycorbyn,"You had a chance to build on that by, you know, actually opposing brexit.",0,0,0,947206910725509121,https://twitter.com/CapS45/status/947206910725509121,384778496,2017-12-30 20:45:00+00:00,Sat Dec 30 20:45:00 +0000 2017,,,,
davidofhook,6shine7,"You won't get the truth from the BBC or even Sky journalists, a steady diet of negativity over Brexit. It is refreshing to hear good solid common sense from Julia",0,0,0,947206907563073538,https://twitter.com/davidofhook/status/947206907563073538,749173466440564736,2017-12-30 20:44:59+00:00,Sat Dec 30 20:44:59 +0000 2017,,,,
BrexitLondon,,Brexit: @TheresaMcMeekin has just tweeted the graph below showing part of the decline of the #British #Fishing industry since #UK was forced into #EEC/EU in 1973. UK has the majority of #EU waters. The sooner we are out of the EU the better. #Brexit now. (@fishingforleave),16,15,3,947206858531590144,https://twitter.com/BrexitLondon/status/947206858531590144,836721050008313857,2017-12-30 20:44:47+00:00,Sat Dec 30 20:44:47 +0000 2017,#British #Fishing #UK #EEC #EU #Brexit,@TheresaMcMeekin @fishingforleave,,
David_Vaporium,PJChapman74,"Damn our ""For Brexit Pro Exit"" is more successful than we thought .. ooooh that is going to butt hurt the Remainers LOL .. but hey they are skilled at losing on everything. So fair play and credit where it`s due.",0,3,0,947206839942467584,https://twitter.com/David_Vaporium/status/947206839942467584,3145601770,2017-12-30 20:44:43+00:00,Sat Dec 30 20:44:43 +0000 2017,,,,
Eddystone506,RichardGCorbett,"@labour. Stop Brexit, get elected. It really is that simple. Just ditch Jeremy and Momentum along the way please. @Keir_Starmer @DavidLammy @ChukaUmunna @campbellclaret",1,1,0,947206830249390080,https://twitter.com/Eddystone506/status/947206830249390080,866010939916775425,2017-12-30 20:44:41+00:00,Sat Dec 30 20:44:41 +0000 2017,,@labour @Keir_Starmer @DavidLammy @ChukaUmunna @campbellclaret,,https://twitter.com/rcorbettmep/status/947206126231269378
curtly78,,Vardy and Maguire = Brexit Central,1,8,2,947206796384620546,https://twitter.com/curtly78/status/947206796384620546,131949140,2017-12-30 20:44:33+00:00,Sat Dec 30 20:44:33 +0000 2017,,,,
