username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
theresa_gavitt,robertdunlap947,@RepJerryNadler truly needs psychiatric check up for #WeThePeople confidence @SpeakerPelosi @LeaderHoyer @GOPLeader @SteveScalise . He truly appears unhinged and not working for #WeThePeople best interest.,2,1,0,1123376448151130112,https://twitter.com/theresa_gavitt/status/1123376448151130112,884833700491427844,2019-04-30 23:59:51+00:00,Tue Apr 30 23:59:51 +0000 2019,#WeThePeople #WeThePeople,@RepJerryNadler @SpeakerPelosi @LeaderHoyer @GOPLeader @SteveScalise,,
MadamMiaow,LenMcCluskey,"Ramsay MacCorbyn ushers in the far right whose Brexit this is, throws immigrants & minorities to the wolves, ends freedom of movement, pauperises Brits, hands the NHS to US biz predators, lowers food, health, environment, empowers Theresa May’s Tories. #PeoplesVote @jeremycorbyn",0,1,0,1123376173520752640,https://twitter.com/MadamMiaow/status/1123376173520752640,15704681,2019-04-30 23:58:45+00:00,Tue Apr 30 23:58:45 +0000 2019,#PeoplesVote,@jeremycorbyn,,https://twitter.com/LenMcCluskey/status/1123284095566585857
itsHxrdn,,Theresa se pasa el día roja.,0,0,0,1123376115995824128,https://twitter.com/itsHxrdn/status/1123376115995824128,1121580750300753920,2019-04-30 23:58:32+00:00,Tue Apr 30 23:58:32 +0000 2019,,,,
Theresa_Apo,deserthouse98,支持祖国统一的鉴 泪，拉了下来,0,1,0,1123375945891532800,https://twitter.com/Theresa_Apo/status/1123375945891532800,853426769839259648,2019-04-30 23:57:51+00:00,Tue Apr 30 23:57:51 +0000 2019,,,,
theresa_gavitt,AOC,Thank @NYGovCuomo @SenSchumer @SenGillibrand @BilldeBlasio #WakeUpAmerica illegals lawsuits and BS first right?,0,0,0,1123375919719231489,https://twitter.com/theresa_gavitt/status/1123375919719231489,884833700491427844,2019-04-30 23:57:45+00:00,Tue Apr 30 23:57:45 +0000 2019,#WakeUpAmerica,@NYGovCuomo @SenSchumer @SenGillibrand @BilldeBlasio,,
Libellula9811,,#Splatoon2 #NintendoSwitch Theresa is so cute ,0,3,0,1123375775233658880,https://twitter.com/Libellula9811/status/1123375775233658880,898988752244178945,2019-04-30 23:57:10+00:00,Tue Apr 30 23:57:10 +0000 2019,#Splatoon2 #NintendoSwitch,,,
ASteele70,Peter_Kirkham,sering this police should never go out without a crew mate as for the sentences the savage who attacked the officer & police dog got nothing for the attack,0,2,0,1123375748298027009,https://twitter.com/ASteele70/status/1123375748298027009,2719194484,2019-04-30 23:57:04+00:00,Tue Apr 30 23:57:04 +0000 2019,,,,
NeenaGmep,,"Theresa May will consider axeing #HumanRightsAct after #Brexit despite promising she is “committed” to its protections. Worryingly, the govt will decide on the future once “the process of leaving the EU concludes”,a letter 2 a parliamentary inquiry says",1,1,0,1123375743466201090,https://twitter.com/NeenaGmep/status/1123375743466201090,1374683634,2019-04-30 23:57:03+00:00,Tue Apr 30 23:57:03 +0000 2019,#HumanRightsAct #Brexit,,,https://www.independent.co.uk/news/uk/politics/theresa-may-human-rights-act-repeal-brexit-echr-commons-parliament-conservatives-a8734886.html
BloombergAsia,,"Theresa May will face sustained questions about her Brexit strategy Wednesday, as she begins to run out of possible moves ",1,1,0,1123375722536558593,https://twitter.com/BloombergAsia/status/1123375722536558593,588261604,2019-04-30 23:56:58+00:00,Tue Apr 30 23:56:58 +0000 2019,,,,https://bloom.bg/2GSBkVQ
theresa_gavitt,JackPosobiec,Good question @AOC @SenSanders ??? And??? #WakeUpAmerica,0,1,0,1123375611039367169,https://twitter.com/theresa_gavitt/status/1123375611039367169,884833700491427844,2019-04-30 23:56:31+00:00,Tue Apr 30 23:56:31 +0000 2019,#WakeUpAmerica,@AOC @SenSanders,,
MrLexit,,Happy Theresa May Day everyone!,0,0,1,1123375552201728000,https://twitter.com/MrLexit/status/1123375552201728000,707302434201321472,2019-04-30 23:56:17+00:00,Tue Apr 30 23:56:17 +0000 2019,,,,
pezzercrypto,theresa_may,Don’t forget to pop to the sorting office in the morning coz I posted that shit that got put through my door today ohh and I forgot to put a stamp on it so your paying for it ,0,0,0,1123375468038754304,https://twitter.com/pezzercrypto/status/1123375468038754304,1415231558,2019-04-30 23:55:57+00:00,Tue Apr 30 23:55:57 +0000 2019,,,,
BENEFITS_NEWS,,#185Years …. Tories want rid of Theresa May.... and we want rid of Tories..... Pretty sure there will be a 'forgotten' old rule / Law that could do it....,3,3,0,1123375377076948993,https://twitter.com/BENEFITS_NEWS/status/1123375377076948993,4862582645,2019-04-30 23:55:35+00:00,Tue Apr 30 23:55:35 +0000 2019,#185Years,,,
theresa_gavitt,NeensCa,@BetoORourke campaigning where? @TheDemocrats WTH #WakeUpAmerica,0,0,0,1123375352766717957,https://twitter.com/theresa_gavitt/status/1123375352766717957,884833700491427844,2019-04-30 23:55:30+00:00,Tue Apr 30 23:55:30 +0000 2019,#WakeUpAmerica,@BetoORourke @TheDemocrats,,https://twitter.com/NeensCa/status/1123323491611283456
