date,id,username,text,pm
2019-01-16 23:06:46+00:00,1085674753808125952,Adambardoe,@theresa_may how about you stop being a careeer politician and listen and give power to the divide country....rather than trying to stay in employment for a bit longer #brexit #sham #europe #PeopleVote #government #Conservatives,may
2019-01-16 23:06:45+00:00,1085674749265629185,JoHowe98,"The speech is two years too late @theresa_may There are no words to describe the shambles of the way brexit has been dealt with, useless ",may
2019-01-16 23:06:45+00:00,1085674747906662401,chynkwo,#Brexit @theresa_may should've consulted #party leaders much sooner in this process which I understood she refused. She shouldn't now make @jeremycorbyn to be the #problem or to be at his beck/call @HouseofCommons #BrexitVote #VoteofConfidence,may
2019-01-16 23:06:43+00:00,1085674738951880705,JonnyLus,"Just watched @theresa_may's Downing St speech. ""Overwhelmingly, the British people want us to get on with delivering Brexit"". I'm fuming. How the hell can she make that statement? There's only one way to find out what the British people want and that's to ask us in a referendum.",may
2019-01-16 23:06:41+00:00,1085674729422446592,PoliticoRyan,"I’m not sure why anyone would expect Jeremy Corbyn to help Theresa May on Brexit. He just tried to vote her out; he’s dogmatic by default; and she should have tried to talk with him two years ago, not today.",may
2019-01-16 23:06:36+00:00,1085674712007618560,chatcher2,"Amid Brexit Chaos, Theresa May's Government Survives Confidence Vote https://n.pr/2QQMCg4",may
2019-01-16 23:06:33+00:00,1085674699328241671,PinionLizzy,WELL BREXITEERS THERESA MAY PLAYED A BLINDER HOODWINKED YOU TOTALLY AND GOT BREXIT PUT BACK BY THE LOOK OF IT WE DONT NEED A PEOPLES VOTE PEOPLE NOT SHEEP OR DOGS VOTED FOR BREXIT IN CAMERONS ONCE IN A LIFETIME REFERENDUM WHAT YOU GOING TO DO ABOUT IT,may
2019-01-16 23:06:21+00:00,1085674646559703043,PurpleChick820,"Yes ..scandalous 2+ years of Brexit dominating media, press etc moving focus on more important issues of #British #Citizens suffering and dying. Other pressing issues too. How much has all this Brexit Drama orchestrated by that Tyrant #TheresaMay COST in monetary terms? LIVES ",may
2019-01-16 23:06:18+00:00,1085674633972645888,AlicePalermo_,Someone please stop this Brexit nonsense @theresa_may just stop already,may
2019-01-16 23:06:06+00:00,1085674583590686721,OleRyborg,"Både aftenens mistillidsafstemning og gårdagens nederlag i underhuset viser, at Theresa Mays opbakning i det britiske parlament er begrænset. Derfor gør hun klogt i at søge bred parlamentarisk opbakning inden hun kommer til EU med nye #Brexit forslag ",may
2019-01-16 23:05:54+00:00,1085674535507165185,callumwgordon,"“Anyone who still takes seriously the idea of no-deal Brexit, who pretends it is a reputable option, should be disqualified from holding the job of prime minister. It is a test Theresa May has already failed.” ",may
2019-01-16 23:05:54+00:00,1085674535377125378,Kean1S,She's alive! Steve Bell on Theresa May's Brexit defeat – cartoon https://www.theguardian.com/commentisfree/picture/2019/jan/16/shes-alive-steve-bell-on-theresa-mays-brexit-defeat-cartoon?CMP=share_btn_tw,may
2019-01-16 23:05:51+00:00,1085674522848751616,MartinHumbersto,Never going to happen So just leave with No Deal FFS - Brexit: Theresa May says MPs must 'work together' to deliver Brexit ,may
2019-01-16 23:05:51+00:00,1085674522337001474,mbradleysblog,@theresa_may may have Not needed to use @QburyTunnel as a bunker but the people of #Halifax &amp; #Bradford certainly need better connectivity! @HighwaysEngland #BrexitVote #Brexit,may
2019-01-16 23:05:47+00:00,1085674504498696193,LD_Tiger,"@vincecable will listen &amp; talk to the Theresa May if she takes no-deal off the table &amp; agrees to a People’s Vote. SNP, Greens, Plaid likely to indicate the same. Could this result in a softer Brexit deal on the basis that it goes to a People’s Vote?",may
2019-01-16 23:05:40+00:00,1085674474807144448,purplecastlecat,Respect to the dignified @theresa_may for continuing to steer the UK through the muddy #Brexit waters which appear to be further muddied by unhelpful opposition throwing toys out of their pram #GetOnWithIt,may
2019-01-16 23:05:39+00:00,1085674470193410048,brentgofftv,The EU may reportedly be willing to delay #Brexit until 2020. I ask German MP @MetinHakverdi how far will Europe go to help @theresa_may make Brexit mean Brexit? http://dw.com/theday @dwnews #NoConfidenceVote,may
2019-01-16 23:05:38+00:00,1085674465424490501,mattblake94,"Corbyn has refused to co-operate in pointless talks unless Theresa May admits publicly that we cannot face a no-deal Brexit. So long as she acts like that is still an option, talks are pointless. The fact people STILL think it's ok to attack him ATM, is mindblowing.",may
2019-01-16 23:05:13+00:00,1085674363834322945,leannehub,"Brexit: Theresa May says MPs must 'work together' to deliver Brexit Get onto your.M.P they can bring vote no confidence in May any time, get started https://www.bbc.com/news/uk-politics-46900367",may
2019-01-16 23:05:12+00:00,1085674357983191040,loosecannon67,BREXIT is a Shit idea unless your married to this one https://www.globalresearch.ca/disgusting-conflict-of-interest-theresa-mays-husbands-investment-firm-made-a-financial-killing-from-the-bombing-of-syria/5636632,may
2019-01-16 23:05:03+00:00,1085674321517916160,ProfPMiddleton,".@vincecable: ""There's potential common ground with @theresa_may. If she wants to keep her deal alive, then a #PeoplesVote might be the only way to do that."" #brexit #newsnight",may
2019-01-16 23:05:00+00:00,1085674308108574720,CailinasEirinn,@andrewscheer Do you still think you are cool? BBC News - Brexit: Theresa May's deal is voted down in historic Commons defeat https://www.bbc.com/news/uk-politics-46885828,may
2019-01-16 23:04:59+00:00,1085674304602324992,notfuckoholic,"well, they didn’t vote away theresa (i think mainly because no one wants to do it...) so now she’ll have to come up with a new plan... the main issue is the opposition against the “soft” brexit &amp; what to do with ireland",may
2019-01-16 23:04:57+00:00,1085674294401736715,Olofofovoice,"U.K. Prime Minister,Â Theresa May narrowly survives vote of no-confidence following herÂ massive Brexit defeat http://bit.ly/2HhfGh9",may
2019-01-16 23:04:53+00:00,1085674279692308480,Susannew221,"Nice one Cornyn, won’t meet Theresa May. Personal pride above the national interest. Exactly what we knew about that churlish, anti British weak opposition leader #brexit",may
2019-09-17 22:44:16+00:00,1174091728581779457,DouglasUnwin,@theresa_May's atrocious WA capitulation without the backstop is still total capitulation to the EU. Not #Brexit! ,may
2019-09-17 22:22:14+00:00,1174086184710135808,PeterWestYorks,Win what??????? He failed to defeat a weak PM Theresa May ?You mean he took her away her majority stopped her Brexit deal and helped cost her her job. When was support for Remain super high and a Pv possible ? Never been a majority in parliament for a PV since the Referendum.,may
2019-09-17 22:04:54+00:00,1174081823061815297,eddwilson,Poor Theresa May! 2017 was supposed to be the Brexit election. #newsnight,may
2019-09-17 21:53:32+00:00,1174078963301437441,GTWMalley,It is definitely an oft forgotten point that post referendum Theresa may held an election for a hard brexit and....lost her majority.... ,may
2019-09-17 21:43:07+00:00,1174076340716396547,daoliver63,I felt the same for the most part and cut up my membership and sent it to Theresa May. I still feel that way but I want Brexit delivered and will vote tactically to make sure it happens.,may
2019-09-17 21:32:30+00:00,1174073667170570240,philwarner,"Theresa May stood on a manifesto of red lines in 2017, hoping for a mandate that would define Brexit. Was that anti-democratic?",may
2019-09-17 21:24:37+00:00,1174071686540550145,MyViewOnly47,"Out of interest Theresa, if you vote at the next General Election how big a part will a party's view on Brexit be for you ?",may
2019-08-03 22:47:59+00:00,1157785211507286017,bonniealba,Actually Theresa May's Brexit (leaving single market and customs union) is a hard Brexit. A soft Brexit was never in the cards to begin with.,may
2019-08-03 22:10:41+00:00,1157775824885620736,SammyBaxter6,Too late to vent angst! You are responsible for not doing a deal with @theresa_may and for BoJo replacing her and forcing No Deal Brexit on us all! You are culpable so spare us crocodile tears! And I am a #LabourParty member and voter going with #LibDems until you come clean!,may
2019-08-03 21:59:47+00:00,1157773079713603589,thhamilton,"Lots in this, but I think my favourite bit is “a new poll shows almost one in three voters approves of the government’s handling of Brexit negotiations, compared with one in ten under Theresa May”, presented as if this is a good number. ",may
2019-08-03 21:53:00+00:00,1157771373403656197,BenDonovan4,Theresa’s deal literally was Brexit and it sucked.,may
2019-08-03 21:50:41+00:00,1157770789476798470,jeffgrim71,"This is total bollocks. The reason we couldn’t have an EFTA/EEA Brexit is because Theresa May created her “red lines”, thus ruling out any kind of soft Brexit, in a doomed attempt to win over the ERG and their ilk. Nothing to do with remainers at all.",may
2019-08-03 21:47:30+00:00,1157769989354663940,AndrewSmithClub,"""Brexit negotiations under Theresa May were intended to short-circuit Brexit."" ",may
2019-08-03 21:46:24+00:00,1157769714040541185,SandraH55480906,"@theresa_may 52% voted Leave in Maidstone constituency A BREXIT PARTY candidate placed here is a good idea. We need to change politics for the good. Theresa May never listened to the people, she was a staunch REMAINER it ran though her like Blackpool through a stick of rock.",may
2019-08-03 21:45:53+00:00,1157769582469423104,viniroys,Man United has fallen apart just like Theresa May with Brexit deal. Fergie's days have gone no matter who you sign. The fact is that United is utter shit right now &amp; liverpool is welllllllll ahead. Get real mate and stop talking kids staff.,may
2019-08-03 21:19:23+00:00,1157762913492525062,martinyemi,"The truth is Ian that the problem is deeper than that in this instance. Theresa May tried to find a way to balance out the needs and wishes of our society but extremists from all sides of the debate, unwilling to compromise instead sabotaged Brexit",may
2019-08-03 21:09:34+00:00,1157760441831104512,FibonacciNature,"UK has paid EU £4 billion, 238 million, 7 hundred thousand, 96 thousand, 6 hundred and 59 pounds, and 74 pence. = 47 new hospitals Since March 29 2019! and we are STILL paying. Thank you @theresa_may. #Brexit ",may
2019-08-03 21:08:14+00:00,1157760108769792002,ClaraC473,"Ah yes, I saw that a few days ago. Basically, remainers are running out of options. Had May gone earlier things might have been different, but the whole Tory leadership race made the time limit for them to scupper Brexit so much tighter. Theresa May actually saved Brexit lol.",may
2019-08-03 20:56:33+00:00,1157757167140769793,Deborah96057656,Brexit bombshell: Leaked document reveals how Theresa May grimly saw no deal exit from EU https://f7td5.app.goo.gl/qw3Jy Sent via @updayUK,may
2019-08-03 20:54:26+00:00,1157756633549873152,ojs53,"#TOV #Brexit #Index at cob 010819, 020819 &amp; 030819: Hard #Brexit 45% #Remain via a #GeneralElection 40% Soft Brexit 15%. #r4today @BBCNews @bbc5live @BBCPolitics @FT @theresa_may @jeremycorbyn @eucopresident @JunckerEU @MichelBarnier",may
2019-09-13 23:34:50+00:00,1172654903921205248,197Gurj1976,The public have lost confidence in u it’s too late BoJo you’ve fkd up Brexit. You never intended to listen to the will of the ppl just like @theresa_may and @David_Cameron,may
2019-09-13 23:06:51+00:00,1172647862418542593,TheStephenRalph,2/2 The framework of the 2015/16 EU Referendum Act got thrown out of the window. Part of the problem was Corbyn. He wanted #Brexit. He called for #Article50 to be triggered immediately so #Brexit had a green light. The Act disappeared. Theresa May ran with it &amp; here we are now.,may
2019-09-13 23:04:25+00:00,1172647249785917440,itsmeag52425650,"Yeah, Theresa May did the same ignoring a petition with over 100K signatures. She snook off & signed it during one of the largest Brexit protests we've had since the referendum. She thought we didn't notice. WE DID!",may
2019-09-13 23:04:11+00:00,1172647189236998144,freddie1999,"""#Cameron: My shock so many wanted #Brexit."" That's what being the son of a stockbroker, and an expensive education at Eton and Brasenose does for you ..... #books #bookselling #Osborne #TheresaMay #Tories",may
2019-09-13 22:56:49+00:00,1172645335430246400,afeduptaxpayer,"#Brexit #Brexitcast @UKLabour @talkRADIO @Iromg _Yes, ""people see through the spin and lines"", but that's for all of you politicians and cheerleading 'journalists'. Theresa May and her 'negotiating' team sat on their hands, while MPs voted for Article 50 then did a 180.",may
2019-09-13 22:43:26+00:00,1172641966590443521,Fabu_Bean,"But that's just it, if #Brexit is stopped, we won't have a choice. Theresa May signed up for it.",may
2019-09-13 22:33:24+00:00,1172639442017882115,DerekMcGavigan,Was Theresa May not in their government? I must have missed that bit when the ERG clowns didn’t block Brexit from happening!,may
2019-09-13 22:27:19+00:00,1172637910874693632,lloydjenkins55,Nothing to do with the Theresa May honours list.....,may
2019-09-13 22:26:04+00:00,1172637597715390464,jingularityyyy,I HATE BRITAIN SO MUCH I JUST SAW A BILLBOARD THAT SAID “GET READY FOR BREXIT.” BREXIT CAN EAT MY ASS WHY THERESA WHY DID YOU PUT US IN THIS DIFFICULT POSITION??,may
2019-09-13 22:26:01+00:00,1172637586113912832,DenMan48,"In 15/20 years time, when the EU Army is at war with Russia, & news of the 1st British casualty is announced, who will be to blame? Will it be Theresa May, whose WA kept us tied to the EU Army? Or will it be MPs, the Speaker, MSM & every FBPE loon hell-bent on stopping Brexit?",may
2019-09-13 22:13:24+00:00,1172634411323613184,OutragedMary,If you deliver a genuine Brexit you will win the next election If you have anything to do with Theresa May deal you will lose If you are stopped from leaving by Parliament then a #LeaveAlliance with The Brexit Party will mean you are next PM Anything else means Corbyn,may
2019-09-13 22:07:38+00:00,1172632960111120384,DylWynWil,Your Daddy was an irrelevant anti-devolutionist. You're an irrelevant son who wants to pursue Theresa May's failed #Brexit Deal,may
2019-09-13 22:00:50+00:00,1172631247383912449,whufc98,"As an alternative to that, Brexit wasn’t something he wanted so why should he be PM when he’d be trying to get something he doesn’t agree with? It was a good idea to walk away but his replacement should’ve been someone who wanted leave, not Theresa May",may
2019-09-13 21:52:15+00:00,1172629085387968513,ittatto23,"This absolute gobshite has a nerve since he’s the very one who’s responsible for all this #Brexit shite in the first place, then he pissed off when it all went wrong &amp; let other politicians in Parliament like #TheresaMay to deal with it all! #DavidCameron",may
2019-09-13 21:47:57+00:00,1172628003987345408,DarrylInnes, your fantasy Brexit was lost the moment that Theresa May called a snap election and ended up with a minority government. Bercow has just given the majority of opposition a voice as he is supposed to do and as the election mandated.,may
2019-09-13 21:28:25+00:00,1172623090922196999,sundersays,"David Cameron and Theresa May, for somewhat different reasons, are in an especially lonely place in a politics polarised by Brexit. Distrusted as ""Remainers"" by Leave advocates, but probably more unpopular still with Remainers",may
2019-09-13 21:21:49+00:00,1172621430196002817,femiokes,I see your argument. But would rather he resign if he felt he can't can it through. What wrong with a bit of honesty? #TheresaMay took over promising to deliver but could not have done more to mess up #brexit instead!,may
2019-09-13 21:20:17+00:00,1172621041543200768,Mouette291,"Les #européistes sont ""sur les dents"" et prêt à tout pour faire capoter le #BREXIT Dernière supercherie en date, le soit disant rapport sur l'opération #Yellowhammer ou #ProjetdelaPeur Un rapport commandée en janvier dernier par #TheresaMay aux fins d'affoler la population. #UPR",may
2019-01-21 23:59:26+00:00,1087499946847289346,tom4hw,"#TodayInParliament I'm not sure another vote is the way forward, but @theresa_may is definitely a hypocrite for pretending to care about social cohesion, 1st because the @Conservatives called Brexit, 2nd because of their brutally divisive austerity programme.",may
2019-01-21 23:59:10+00:00,1087499879738425344,JohnSwallow4,"@theresa_may will never back a @peoplesvote_uk as this would unpick the lies of #voteLeave &amp; her MP's fake promises on what #Brexit would look like. Any #BrexitShambles will be a win for her, even #NoDeal #Tories will win the next election on having delivered it #2020election",may
2019-01-21 23:58:51+00:00,1087499799161655296,malee_man,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=speakout_campaign_5137&amp;utm_medium=twitter&amp;utm_source=thank_you,may
2019-01-21 23:58:21+00:00,1087499672623697921,djohnson188dj,Opinion: Theresa May must put an end to Brexit groundhog day – by backing a Final Say ,may
2019-01-21 23:58:18+00:00,1087499658694479873,DavidPortiIIo,El tiempo se acaba y el Plan B de Theresa May para el brexit es el Plan A (nuevamente) ,may
2019-01-21 23:57:40+00:00,1087499500678131712,jemerlia,.@theresa_may's grasping at TPP is as dangerous as #Brexit with no systems. Both must be avoided if Britain is to have hope for the future.,may
2019-01-21 23:57:33+00:00,1087499470894448640,Talentwillwin,One graphic that almost explains Theresa May's Brexit options @CNNI,may
2019-01-21 23:57:25+00:00,1087499437910429696,djohnson188dj,Opinion: Theresa May is moving through the five stages of Brexit grief – they are all denial ,may
2019-01-21 23:56:49+00:00,1087499289054593025,salim1689,Theresa May scraps £65 fee for EU nationals applying to stay in UK after Brexit http://londontimesnews.com/english/?p=6736,may
2019-01-21 23:56:33+00:00,1087499219773153281,Ian_Burnett_,Theresa May said she wants to give devolved administrations a bigger role in Brexit. Nicola Sturgeon pours cold water on idea on twitter before she's had any discussions. What's more important to her? Getting the best deal for Scotland or playing the victim to the Nat Gallery? ,may
2019-01-21 23:56:07+00:00,1087499113099345920,RobinBreslow,"BBC News - Brexit: Rule out no-deal, Jeremy Corbyn tells Theresa May ",may
2019-01-21 23:56:02+00:00,1087499088617189377,danieldullaway,#Brexit I think @theresa_may should go back to the EU and ask if they would agree to a 12 month extension to Article 50 so both sides can prepare to go on to WTO. I don't believe the EU are any more ready than we are for WTO. If they refuse then we go to WTO the 30 the march.,may
2019-01-21 23:55:55+00:00,1087499062247591936,djohnson188dj,"Time for May to stop pandering to the nutters of the ERG. 40 government ministers could resign unless they can vote against no-deal Brexit, Theresa May warned ",may
2019-01-21 23:55:24+00:00,1087498932169703425,AvoidExperts,"Theresa May is racking up enough betrayals, perversions in society, and treachery to probably ensure her Judgement Day has more delays and backstops than the Brexit debacle. If only the Dancing Queen had a conscience and courage. Courage to tell the EU exactly what we'll do. ",may
2019-01-21 23:55:17+00:00,1087498902390169601,BcabaNetwork,Theresa May to consult English 'regional leaders' as she admits she still doesn't have a Brexit deal MPs will support https://www.birminghampost.co.uk/news/local-news/theresa-consult-english-regional-leaders-15711105,may
2019-01-21 23:55:16+00:00,1087498898724347904,bigbadbrexiteer,"I am a UKIP member. But such is threat to #brexit now, that I am recommending ALL OF MY COLLEAGUES AND LEAVE VOTERS, INC @UKLabour FIVE MILLION LEAVE VOTERS should definitely VOTE TORY, should @theresa_may call a snap #GeneralElection We have no choice Brexit matters too much",may
2019-01-21 23:54:38+00:00,1087498739667927040,GarNob,The penny may be about to drop that brexiteers who oppose Theresa May are going to get no brexit at all.,may
2019-01-21 23:54:35+00:00,1087498723771461634,EuprepioPadula,No hay nada más relajante que llegar a casa después de un día de trabajo y mandar todos tus enemigos a la mierda......Brexit o no Brexit Theresa May se ha quedado muy que muy a gusto ,may
2019-01-21 23:54:27+00:00,1087498690422624257,IWOP2013,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=aZXqmwLNAe&amp;utm_content=&amp;utm_medium=twitter&amp;utm_source=share,may
2019-01-21 23:54:01+00:00,1087498583668973568,teresa4IDEAS,"hmmm... when does one get the message? ""just let it go""? ""you can lead a horse to water but you can't make them drink"" ...others Theresa May’s Brexit Plan B leaves Parliament underwhelmed - The Washington Post ",may
2019-01-21 23:53:48+00:00,1087498528635666434,periodicovzlano,Este es el nuevo plan de Theresa May para asegurar el Brexit http://epmundo.com/2019/el-plan-b-de-theresa-may-para-salvar-al-brexit-enterese/,may
2019-01-21 23:53:43+00:00,1087498507047628800,bbater,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=j5MvyXwnhB&amp;utm_content=&amp;utm_medium=twitter&amp;utm_source=share,may
2019-01-21 23:53:03+00:00,1087498341275987968,WilliamsGinia,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=om89jfYlNx&amp;utm_content=&amp;utm_medium=twitter&amp;utm_source=share,may
2019-01-21 23:52:48+00:00,1087498276943753217,JoanPennnative,BBC News - Brexit: Theresa May scraps £65 fee for EU citizens to stay in UK http://www.bbc.co.uk/news/uk-politics-46950719,may
2019-01-21 23:51:02+00:00,1087497833694068737,thefadpl,"Theresa May przedstawiła plan „B” na brexit, który polega na… braku planu. Polska wyłamuje się z unijnej jedności ",may
2019-01-21 23:51:02+00:00,1087497830179237888,borderpol,Theresa May spells out Brexit Plan B https://youtu.be/Xu84MEmLwQk via @YouTube,may
2019-01-21 23:50:56+00:00,1087497807332761600,PacificWIN,Know when to give in gracefully please @theresa_may #Brexit @H_A_P_A @avakatale @NZsocialjustice,may
2019-01-21 23:50:34+00:00,1087497716077379584,abreasting,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=jowD1XRn7y&amp;utm_content=&amp;utm_medium=twitter&amp;utm_source=share,may
2019-01-21 23:50:17+00:00,1087497642228121601,stephen_oyetoro,"Latest News: Brexit: Theresa May scraps £65 fee for EU citizens to stay in UK The PM also rejects calls to delay Brexit and warns another referendum could harm ""social cohesion"". https://www.bbc.co.uk/news/uk-politics-46950719 2019-01-21 23:47:25Z",may
2019-01-21 23:50:09+00:00,1087497608195723264,NewsDeutsch,Theresa Mays Optionen für den Brexit schwinden: Alle warten auf Theresa Mays Plan B für den Brexit. Viele.. ,may
2019-01-21 23:49:58+00:00,1087497564054847488,solinimpex,END OF UK? Brexit People's Vote could ‘BREAK UP BRITAIN’ warns May - United Ireland LOOMS -https://www.express.co.uk/news/politics/1075694/brexit-news-ireland-irish-border-united-ireland-theresa-may-scottish-independence-indyref,may
2019-01-21 23:49:30+00:00,1087497447977426945,55krissi55,"I'm gonna have to take the bull by the horns, my life has been in the pending tray with #Brexit for too long: every time I wait to see what happens with Brexit B4 making decisions, Theresa May kicks the can down the road again. Now amendments/extensions.....no end to this... ",may
2019-01-21 23:49:29+00:00,1087497443124670465,EXPRAHA,"franceinfo: Brexit : Theresa May n'a pas présenté de ""plan B"" devant la Chambre des communes. https://www.francetvinfo.fr/monde/europe/la-grande-bretagne-et-l-ue/brexit-theresa-may-n-a-pas-presente-de-plan-b_3155901.html#xtor=AL-792 via @GoogleNews",may
2019-01-21 23:49:11+00:00,1087497367983661056,JamessReality,END OF UK? Brexit People's Vote could ‘BREAK-UP BRITAIN’ warns May - United Ireland LOOMS https://www.express.co.uk/news/politics/1075694/brexit-news-ireland-irish-border-united-ireland-theresa-may-scottish-independence-indyref,may
2019-01-21 23:49:05+00:00,1087497340729126913,bigbadbrexiteer,"#Brexit LABOUR'S ANNOUNCEMENT THAT THEY NOW AIM TO FORCE A SECOND REFERENDUM THROUGH PARLIAMENT MEANS THIS: IF @theresa_may NOW DECIDES TO CAPITALIZE AND SCOOP UP THE FIVE MILLION @UKLabour VOTERS, IN KEY MARGINALS, ALL LEAVERS MUST ALL VOTE TORY TO KEEP LABOUR OUT OF POWER",may
2019-01-21 23:48:49+00:00,1087497272395476993,duckm4st3r,‘Another Week Of Can-Kicking.’ Theresa May Faces Wary Lawmakers On Brexit Deal : NPR https://bestspecialnews.com/another-week-of-can-kicking-theresa-may-faces-wary-lawmakers-on-brexit-deal-npr/,may
2019-01-21 23:48:20+00:00,1087497150458671110,onechriswhite,*EXCLUSIVE* Theresa May's Brexit plan leaked by Cabinet. ,may
2019-01-21 23:48:14+00:00,1087497128816111617,HarlandAlice,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=speakout_campaign_5137&amp;utm_medium=twitter&amp;utm_source=thank_you,may
2019-01-21 23:48:12+00:00,1087497119768997888,ClarkieGB7,Worth mentioning she was the one who introduced it!BTW EU citizens still have to apply to stay and it is not guaranteed. Evidence of 5 years residency must be provided with their data shared. Brexit: Theresa May scraps £65 fee for EU citizens to stay in UK http://www.bbc.co.uk/news/uk-politics-46950719,may
2019-01-21 23:48:07+00:00,1087497098055041029,FlorianIrminger,Key sentence of the day is: ‘#EU nationals *who wish to stay*.’ #NoOtherComment #Brexit @theresa_may,may
2019-01-21 23:47:52+00:00,1087497036671397888,salib0329,"We are being ruled by noisy people who hate the #EU and want #Brexit at any cost. And the dreadful thing is that they're no longer a majority, and possibly never were. So how is it right and fair and democratic for @theresa_may to drag us over the line? #skypapers #PeoplesVote",may
2019-01-21 23:47:36+00:00,1087496969801605120,trendingpress1,"Theresa May Offered Plan B for Brexit. It Looks a Lot Like the Defeated Plan A. - http://trendingpress.com/theresa-may-offered-plan-b-for-brexit-it-looks-a-lot-like-the-defeated-plan-a/ - After her Brexit plan went down to the most resounding defeat in modern British history, Prime Minister Theresa May was told to come back with a Plan B. She did that M... ",may
2019-01-21 23:47:32+00:00,1087496952277843972,RepublicOfKarl,Just catching up on the latest #Brexit shenanigans...I look at @theresa_may and can only see a desperate con artist who's done more u-turns than a London cabbie on speed...,may
2019-01-21 23:47:08+00:00,1087496851471908864,Solutionprovida,I think the fact #corbyn has set up a second referendum vote to fail using an amendment will force @theresa_may to call #GE2019 &amp; it WILL fail as there are not enough MPs to back it. @jeremycorbyn wins again ! No second referendum no where for Gov to go except #GE2019 for #brexit,may
2019-01-21 23:47:02+00:00,1087496826801057792,coy_tam,BBC News - Brexit: Theresa May scraps £65 fee for EU citizens to stay in UK https://www.bbc.co.uk/news/uk-politics-46950719,may
2019-01-21 23:46:43+00:00,1087496747042127874,HichamYezza,"The forever nightmare. | “A poll by ICM asked voters what should happen next. The most popular option, backed by 28% of voters, was a no-deal Brexit. The next most popular option, supported by 24%, is to start the process of holding a second referendum.” https://www.theguardian.com/politics/2019/jan/20/theresa-may-cross-party-consensus-brexit-backstop-tory-split",may
2019-01-21 23:46:39+00:00,1087496729879035904,RolfBoese,halsstarrig … #Brexit - #TheresaMay - #AngelaMerkel - #MerkelMussWeg,may
2019-01-21 23:46:38+00:00,1087496723377860614,VGenPensioen,Martin Rowson on Theresa May's latest attempt to revive her Brexit plan – cartoon ,may
2019-01-21 23:46:37+00:00,1087496720873938944,Kit4Welchman,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=FlQqlOc8kZ&amp;utm_content=&amp;utm_medium=twitter&amp;utm_source=share,may
2019-01-21 23:45:47+00:00,1087496512274337792,guillermobustos,'No solutions' to Irish backstop in May's Brexit call with cabinet https://www.theguardian.com/politics/2019/jan/20/theresa-may-cross-party-consensus-brexit-backstop-tory-split?CMP=share_btn_tw,may
2019-01-21 23:45:45+00:00,1087496500740009984,RobTroubadour,"Anyone else feel like #Brexit is like moving house? Theresa May at the top of the stairs with a wardrobe in a tight spot, trying to pivot her way out of Europe when suddenly she pushes too far and it falls down the stairs and to bits at the bottom?..Just me?",may
2019-01-21 23:45:35+00:00,1087496460873097216,ToThePoint_KCRW,"""No deal, no plan, no clue"". Has British PM Theresa May lost the plot on Brexit? @EdwardGLuce shines some light on the quagmire -&gt; 47:15",may
2019-01-21 23:45:32+00:00,1087496446096621568,kozmyk,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=LP1FxJR7tW&amp;utm_content=&amp;utm_medium=twitter&amp;utm_source=share,may
2019-01-21 23:45:29+00:00,1087496434536988672,marcosarellano,Theresa May présente son plan B sur le Brexit ,may
2019-01-21 23:45:00+00:00,1087496313137233921,OscarBG22,"Brexit: Los posibles escenarios ante el plan ""B"" de Theresa May ",may
2019-01-21 23:45:00+00:00,1087496312843583489,11thHour,Is Theresa May's new Brexit plan just more of the same? https://nbcnews.to/2DnUpOQ #11MSNBC #11thHour,may
2019-01-21 23:44:38+00:00,1087496219415465984,dangermouse3597,I've signed the petition asking @theresa_may to keep the Good Friday Agreement off the negotiating table in Brexit. Will you add your name? https://speakout.38degrees.org.uk/campaigns/good-friday-agreement?utm_campaign=AFm2A4uVnt&amp;utm_content=&amp;utm_medium=twitter&amp;utm_source=share,may
2019-01-21 23:44:26+00:00,1087496169284980737,AlastairGill3,"The WA is emphatically not Brexit, even without the backstop. Theresa May uses word play and economy of information to deceive. Time for clarity and certainty : Take a clean leave from EU. WTO. Then negotiate a FTA with EU. Benefits for UK - immediate.",may
