username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
GillStella,StigAbell,"If @eucopresident @guyverhofstadt like to frivolize about Brexit with folkloric remarks e.g. ""special place in hell"" &amp; so on, attributed to Dante (imagine for a moment) &amp; recently by @madeleine in a different context, surely you have enough ""savoir faire"" to raise the level?",0,0,0,1095472615186141184,https://twitter.com/GillStella/status/1095472615186141184,388187529,2019-02-12 23:59:59+00:00,Tue Feb 12 23:59:59 +0000 2019,,@eucopresident @guyverhofstadt @madeleine,,
lookman_,,"EU Will COLLAPSE after Brexit, Juncker is Very Angry https://youtu.be/YE6f23HzTTI via @YouTube",0,0,0,1095472594042658818,https://twitter.com/lookman_/status/1095472594042658818,8768362,2019-02-12 23:59:53+00:00,Tue Feb 12 23:59:53 +0000 2019,,@YouTube,,https://youtu.be/YE6f23HzTTI
AgrippaSPQR,TheHirstComment,"Verhofstadt suggests that the architects of Brexit, like those of the French Revolution, might face the fate of the guillotine. He perhaps forgets that long before that happened those, like him, who had propped up the existing unjust regime had long since fallen under its blade. ",1,3,0,1095472580180492288,https://twitter.com/AgrippaSPQR/status/1095472580180492288,722307793,2019-02-12 23:59:50+00:00,Tue Feb 12 23:59:50 +0000 2019,,,,https://twitter.com/TheHirstComment/status/1095353505508921346
neilguigner,,OK! Good luck with that.,0,1,1,1095472561079664646,https://twitter.com/neilguigner/status/1095472561079664646,18125683,2019-02-12 23:59:46+00:00,Tue Feb 12 23:59:46 +0000 2019,,,,
GeekayClement,BBCNews,Breaking news the PM does not and has never had any Brexit strategy.,0,0,0,1095472560886738944,https://twitter.com/GeekayClement/status/1095472560886738944,922118340956639233,2019-02-12 23:59:46+00:00,Tue Feb 12 23:59:46 +0000 2019,,,,
AGadomski,JenniferAlethaW,I don’t think Corbyn wants to be tainted with any voters by the way he’s handling Brexit,0,0,2,1095472560391770112,https://twitter.com/AGadomski/status/1095472560391770112,362411412,2019-02-12 23:59:45+00:00,Tue Feb 12 23:59:45 +0000 2019,,,,
theweeman_gaz,MarloFilms,"Good call I'd say. Plus Sean Penn should be tried for war crimes soon as Brexit kicks in, I mean it was him that allegedly done over El Barto",0,1,0,1095472552930095104,https://twitter.com/theweeman_gaz/status/1095472552930095104,866456593,2019-02-12 23:59:44+00:00,Tue Feb 12 23:59:44 +0000 2019,,,,
PwC_JP_Brexit,,Brexit「合意なき離脱」という崖っぷち http://wedge.ismedia.jp/articles/-/15296 #Brexit,0,0,0,1095472552154034177,https://twitter.com/PwC_JP_Brexit/status/1095472552154034177,760394988547022848,2019-02-12 23:59:43+00:00,Tue Feb 12 23:59:43 +0000 2019,#Brexit,,,http://wedge.ismedia.jp/articles/-/15296
PORRalvaro,,O brexit chegou no meu FM ,0,0,0,1095472546605137920,https://twitter.com/PORRalvaro/status/1095472546605137920,2221508585,2019-02-12 23:59:42+00:00,Tue Feb 12 23:59:42 +0000 2019,,,,
mephistofish,,It was a veiled joke. The Amazon algorithm is going mental recommending Yellow Vests to everyone who searches on Amazon- because demand had gone through the roof. Big Brexit news today - if the Olly Robins News is true there’s going to be riots in a month,0,0,1,1095472516926181376,https://twitter.com/mephistofish/status/1095472516926181376,743901649,2019-02-12 23:59:35+00:00,Tue Feb 12 23:59:35 +0000 2019,,,,
SharonHawthorn1,DrPhillipLee,It’s just something to justify his obsessive desire for Brexit. I doubt he means it. I just think Brexiters will say anything at all to get what they want. Honesty doesn’t come into it.,1,1,0,1095472513088401413,https://twitter.com/SharonHawthorn1/status/1095472513088401413,488322536,2019-02-12 23:59:34+00:00,Tue Feb 12 23:59:34 +0000 2019,,,,
MV4100,,Well at least you admit the benefits of brexit are unclear now and will remain unclear for 5 years. That seems remarkably close to saying there aren't any.,0,0,0,1095472509489737729,https://twitter.com/MV4100/status/1095472509489737729,2802059580,2019-02-12 23:59:33+00:00,Tue Feb 12 23:59:33 +0000 2019,,,,
JulieAForshaw,abcpoppins,"You call it the tory libdem coalition government that delivered all this and more disaster on domestic policy with hits like the bedroom tax, sanctions Austerity delivering policies all the policies that gave us Brexit. Lest we forget all those that have died.",0,0,0,1095472493282951168,https://twitter.com/JulieAForshaw/status/1095472493282951168,1213254493,2019-02-12 23:59:29+00:00,Tue Feb 12 23:59:29 +0000 2019,,,,
MungoWump,JuliaHB1,Was Brexit ever an option?,0,0,0,1095472489512222725,https://twitter.com/MungoWump/status/1095472489512222725,72631540,2019-02-12 23:59:29+00:00,Tue Feb 12 23:59:29 +0000 2019,,,,
Who_IsM,,"So the rest of the week will go with i.e salvation and the broken man, exiled and casted out, I predict Theresa May & Donald Trump~ Brexit and The Wall won't bode well for either of them, they are both on there own right now! -------------------- And so be it! A Changed Energy!",0,0,0,1095472485762510849,https://twitter.com/Who_IsM/status/1095472485762510849,968640829,2019-02-12 23:59:28+00:00,Tue Feb 12 23:59:28 +0000 2019,,,,
dallo100,,"“The tactic appears to be aimed squarely at members of the backbench Tory European Research Group (ERG), who may fear Brexit could ultimately be cancelled altogether, if MPs accept a delay” ",2,1,0,1095472463234899968,https://twitter.com/dallo100/status/1095472463234899968,29095201,2019-02-12 23:59:22+00:00,Tue Feb 12 23:59:22 +0000 2019,,,,https://gu.com/p/ayqkq/stw
Penbrynhir,RicksterScale,"What, that guy who played on against Birmingham City although he'd broken his back? Bert? What did he know about Brexit?",0,1,0,1095472454288445440,https://twitter.com/Penbrynhir/status/1095472454288445440,44158955,2019-02-12 23:59:20+00:00,Tue Feb 12 23:59:20 +0000 2019,,,,
FrancCrist,,Most London-based banks fleeing Brexit have made reasonable... ,0,0,0,1095472448135282688,https://twitter.com/FrancCrist/status/1095472448135282688,1965607242,2019-02-12 23:59:19+00:00,Tue Feb 12 23:59:19 +0000 2019,,,,https://www.reuters.com/article/uk-ecb-policy-britain-eu/most-london-based-banks-fleeing-brexit-have-made-reasonable-progress-ecb-idUSKCN1Q12UR
neilguigner,,I’m not picking holes. I’m asking for genuine clarifications. I am acutely aware of the problems.,0,0,0,1095472441420337152,https://twitter.com/neilguigner/status/1095472441420337152,18125683,2019-02-12 23:59:17+00:00,Tue Feb 12 23:59:17 +0000 2019,,,,
SocialistSuper,imajsaclaimant,I'm sure James gave the doctor an fbpe reply of but it will get worse after brexit. It's all Corbyn's fault. Blah blah blah. O'Brien is a wanker.,0,1,0,1095472438907977729,https://twitter.com/SocialistSuper/status/1095472438907977729,1058280172871471104,2019-02-12 23:59:16+00:00,Tue Feb 12 23:59:16 +0000 2019,,,,
Angelicphil,NickBoles,We of course cancel brexit!!! Then (possibly)(but hopefully not) reinstate A50? Just a thought if it comes to the last hours!,0,0,1,1095472427377803264,https://twitter.com/Angelicphil/status/1095472427377803264,610100669,2019-02-12 23:59:14+00:00,Tue Feb 12 23:59:14 +0000 2019,,,,
SupavitaT,,If I were you I will do the brexit app,0,0,0,1095472402404859909,https://twitter.com/SupavitaT/status/1095472402404859909,445902105,2019-02-12 23:59:08+00:00,Tue Feb 12 23:59:08 +0000 2019,,,,
andyatnanyuki,nickreeves9876,"If Brexit is delayed for a long time, as another rumour runs, exactly the same could happen. So GE rumours for May 2nd now seem plausible #TickTock #BrexitShambles #RevokeArticle50 #RevokeRemainRebuild",0,1,1,1095472400798502913,https://twitter.com/andyatnanyuki/status/1095472400798502913,2533325551,2019-02-12 23:59:07+00:00,Tue Feb 12 23:59:07 +0000 2019,#TickTock #BrexitShambles #RevokeArticle50 #RevokeRemainRebuild,,,
transparency_a1,ByDonkeys,"""Time is running out. Brexit is a right-wing project delivered by right-wing ideologues"". ",0,0,0,1095472397904338945,https://twitter.com/transparency_a1/status/1095472397904338945,939812042,2019-02-12 23:59:07+00:00,Tue Feb 12 23:59:07 +0000 2019,,,,https://twitter.com/ByDonkeys/status/1095228385029173248
51TJK,,"Brexit: Will Theresa May delay MPs' vote to last minute? - BBC News “Some of those organising the push to take the March ""deal or no deal"" choice off the table believe there are at least 10 government ministers who would be ready to quit” https://apple.news/AIDsAEHJvT_G1iXsfnJzzZA",1,0,0,1095472390287572992,https://twitter.com/51TJK/status/1095472390287572992,747901327536173057,2019-02-12 23:59:05+00:00,Tue Feb 12 23:59:05 +0000 2019,,,,https://apple.news/AIDsAEHJvT_G1iXsfnJzzZA
brexit_sham,Nigel_Farage,"You'd know all about fifth columns Nigel, @guyverhofstadt had the measure of you and your fifth columnist friends a long time ago!",180,678,24,1095472384713342977,https://twitter.com/brexit_sham/status/1095472384713342977,826382447885574144,2019-02-12 23:59:04+00:00,Tue Feb 12 23:59:04 +0000 2019,,@guyverhofstadt,,
Kelvincox1989,ACTBrigitte,I've signed this but I am a UK citizen and live in the UK does that still count as a valid signature lol ? #the west is the best #Brexit #MAGA,1,4,1,1095472379327860736,https://twitter.com/Kelvincox1989/status/1095472379327860736,1002129184066588672,2019-02-12 23:59:02+00:00,Tue Feb 12 23:59:02 +0000 2019,,,,
griimeminister,,"old lady 3rd year bullshit I have done recently: -unironically listening to elton john -not drinking alcohol in the week, drinking tea at 'spoons -only drinking good coffee -listening to radio four -reading history books and enjoying it -shaking my head when brexit is mentioned",0,4,0,1095472379151683585,https://twitter.com/griimeminister/status/1095472379151683585,483066081,2019-02-12 23:59:02+00:00,Tue Feb 12 23:59:02 +0000 2019,,,,
Greetinfaced1,Torcuil,"Hopefully no-one who reads this has any family members in care. Essentially, if you do, either they are, or you are, fucked post Brexit. This wasn’t on the side of a bus! ",0,0,0,1095472359744696321,https://twitter.com/Greetinfaced1/status/1095472359744696321,485196090,2019-02-12 23:58:58+00:00,Tue Feb 12 23:58:58 +0000 2019,,,,https://twitter.com/Torcuil/status/1095290940107997185
robittybobnob,guyverhofstadt,75 British Brexit MEPs coming to a Parliament near you!,0,0,0,1095472328362856454,https://twitter.com/robittybobnob/status/1095472328362856454,2301916261,2019-02-12 23:58:50+00:00,Tue Feb 12 23:58:50 +0000 2019,,,,
JacksonEflin,,"“You almost saved the world, but you didn’t text your mum so Morgana got out and did Brexit” what IS this movie.",0,2,1,1095472317021470720,https://twitter.com/JacksonEflin/status/1095472317021470720,772675940,2019-02-12 23:58:47+00:00,Tue Feb 12 23:58:47 +0000 2019,,,,
philipcball,,"This is one of the best assessments I've seen of the current political situation in the UK. ""This is the ideal ecosystem for demagogues."" And many MPs have lost any sense of public duty. The crisis goes well beyond Brexit. ",11,24,0,1095472316459438081,https://twitter.com/philipcball/status/1095472316459438081,2316224708,2019-02-12 23:58:47+00:00,Tue Feb 12 23:58:47 +0000 2019,,,,https://www.newstatesman.com/2019/01/rise-and-fall-political-class-0
CACoreyU,GMB,"Well, she sure is not a professor of economics because Great Britain's economy is doing quite well despite the doomsayer's predictions. #brexit",0,0,0,1095472306405572609,https://twitter.com/CACoreyU/status/1095472306405572609,3153937860,2019-02-12 23:58:45+00:00,Tue Feb 12 23:58:45 +0000 2019,#brexit,,,
DuncanMcFarlan,,"1/2 Anyone claiming there can't be a 2nd ref before Brexit, no time for one, ""undemocratic"" etc is going against Labour policy decided by delegates of all CLPs at conference, which says if can't get GE before Brexit then 2nd ref an option. Corbyn says same ",0,0,1,1095472295156563968,https://twitter.com/DuncanMcFarlan/status/1095472295156563968,961589126,2019-02-12 23:58:42+00:00,Tue Feb 12 23:58:42 +0000 2019,,,,https://labourlist.org/2018/09/labours-brexit-composite-motion-in-full/
the_Chiief,__tunde,"Brexit lilkesh , repent sir ",0,0,0,1095472290542833664,https://twitter.com/the_Chiief/status/1095472290542833664,817182786,2019-02-12 23:58:41+00:00,Tue Feb 12 23:58:41 +0000 2019,,,,https://twitter.com/__tunde/status/1095442861791854593
PamJulian8,anguswalkertalk,"Why the hell is Robbins being allowed in on the Brexit negotiations! He's a Civil Servant who we had never even heard of until half way through, and HE is giving choices! He is a traitor to the leave voters, and must go!!!",0,0,0,1095472288005324806,https://twitter.com/PamJulian8/status/1095472288005324806,1083320598024069120,2019-02-12 23:58:41+00:00,Tue Feb 12 23:58:41 +0000 2019,,,,
HatBoy79,EveryCountry,"I think #brexit was orchestrated and used by the rich to increase their wealth: Step 1) Encourage the poor to blame foreigners for the problems caused by the rich. Step 2) Brexit chaos. Step 3) Profit for the rich (through hedge funds, etc.), while the poor pay the price.",0,0,0,1095472266350075905,https://twitter.com/HatBoy79/status/1095472266350075905,952142459433373696,2019-02-12 23:58:35+00:00,Tue Feb 12 23:58:35 +0000 2019,#brexit,,,
Rob_Uprichard,Keir_Starmer,I’m sure it was a plan to delay to the last minute to leave MPs so fearful of a no deal Brexit they will vote through her ‘deal’.,0,0,0,1095472265775534082,https://twitter.com/Rob_Uprichard/status/1095472265775534082,2784015856,2019-02-12 23:58:35+00:00,Tue Feb 12 23:58:35 +0000 2019,,,,
markwestlake,,Good Morning Britain viewers furiously tune out over NAKED anti-Brexit campaigner ,0,0,0,1095472252777304066,https://twitter.com/markwestlake/status/1095472252777304066,18171339,2019-02-12 23:58:32+00:00,Tue Feb 12 23:58:32 +0000 2019,,,,https://www.birminghammail.co.uk/news/showbiz-tv/good-morning-britain-viewers-furiously-15816498
