username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
brexit_clock,,"WOW - Another Brexit extension - time now until 31st October 2019 : 123 days, 21 hours, 59 minutes and 59 seconds #BREXIT #BREXITCLOCK #CLOCK #EU #EUREF #LEAVE",0,0,0,1145119732456218625,https://twitter.com/brexit_clock/status/1145119732456218625,931571397280845824,2019-06-29 23:59:54+00:00,Sat Jun 29 23:59:54 +0000 2019,#BREXIT #BREXITCLOCK #CLOCK #EU #EUREF #LEAVE,,,
HannahA74485002,uk_domain_names,"BJ's onlyway out, if he wants to stick to Brexit, is to get May's WA passed, in whater fudged words it takes in the Ppolitical declaration. Or, he cld. do a Damascene conversion to a People's Vote, which gets him off the hook. ",0,0,0,1145119705553866754,https://twitter.com/HannahA74485002/status/1145119705553866754,1092546516298940417,2019-06-29 23:59:47+00:00,Sat Jun 29 23:59:47 +0000 2019,,,,https://twitter.com/uk_domain_names/status/1145073398764244992
kevinfraser69,lordofmymanor,"Have you watched Scottish football or have you just formed this opinion from reading the Daily Brexit.. Trust me, KT is a better left back than Andy Robertson, I have watched both. Personally, I hope the boy stays at Celtic. Gone are the days of selling players in the cheap.",0,0,1,1145119636385669126,https://twitter.com/kevinfraser69/status/1145119636385669126,198206668,2019-06-29 23:59:31+00:00,Sat Jun 29 23:59:31 +0000 2019,,,,
Jonatha01367030,mrjamesob,Lily Allen on Liley Allen. Oh please stop. #Brexit #PeoplesVote #fbpe #C4News #alloutpolitics #peston #newsnight #R4today #politics #Labour #ToryLeadershipContest #ConservativeLeadership,0,0,0,1145119591787565057,https://twitter.com/Jonatha01367030/status/1145119591787565057,1025384458399166464,2019-06-29 23:59:20+00:00,Sat Jun 29 23:59:20 +0000 2019,#Brexit #PeoplesVote #fbpe #C4News #alloutpolitics #peston #peston #newsnight #R4today #politics #Labour #ToryLeadershipContest #ConservativeLeadership,,,
alex_kovaleski,,A song for Brexit ,0,0,0,1145119583252221952,https://twitter.com/alex_kovaleski/status/1145119583252221952,1697751708,2019-06-29 23:59:18+00:00,Sat Jun 29 23:59:18 +0000 2019,,,,https://youtu.be/_ZEEgIti8sM
AmblingJohn,distantcities,"If you have to twist what I have said, you have lost. We cannot even make the fabled blue passports post-Brexit. This is straight-up embarrassing.",0,0,1,1145119565560655872,https://twitter.com/AmblingJohn/status/1145119565560655872,1131934205452201984,2019-06-29 23:59:14+00:00,Sat Jun 29 23:59:14 +0000 2019,,,,
CarlosRedmond_,,Hunt welcomes report that Brexit negotiator is ready to quit ,0,0,0,1145119523835564032,https://twitter.com/CarlosRedmond_/status/1145119523835564032,314328967,2019-06-29 23:59:04+00:00,Sat Jun 29 23:59:04 +0000 2019,,,,http://dlvr.it/R7WnqF
JeanneBartram,JeanneBartram,"Labour lies as much as Farage, the more you look the more you find. If I were a Labour supporter I'ld keep quiet & not point the finger at LibDems nor SNP cos quite honestly Labour's record stinks & that's way before we get to the deceptive constructive ambiguity of Brexit",0,2,0,1145119462431035392,https://twitter.com/JeanneBartram/status/1145119462431035392,555337622,2019-06-29 23:58:49+00:00,Sat Jun 29 23:58:49 +0000 2019,,,,
BarryGreig16,sarahwollaston,"I used to vote Labour but now the SNP get my vote. May I thank you for your efforts to stop Brexit, and I do hope that this is not the last we see of you in politics.",0,10,0,1145119439496589317,https://twitter.com/BarryGreig16/status/1145119439496589317,2350267873,2019-06-29 23:58:44+00:00,Sat Jun 29 23:58:44 +0000 2019,,,,
FreitagWolf,2020Smiles,Funny you've said that most Remainers even hardcore like me will accept staying in Single Market and keeping our FoM rights. BTW 65% of Leavers are fine with this too! Tiny 6m 12% extremist the same 6m that voted for Brexit Party want Hard Brexit without SM/FoM. 2016/19 polls: ,1,0,0,1145119425433153536,https://twitter.com/FreitagWolf/status/1145119425433153536,1127284685728624641,2019-06-29 23:58:40+00:00,Sat Jun 29 23:58:40 +0000 2019,,,,
AcademyOfRock,Hugorelly,Back to the future with the Tories ☻ ☻ @Conservatives @Jeremy_Hunt @BorisJohnson #Brexit,1,6,0,1145119383372673025,https://twitter.com/AcademyOfRock/status/1145119383372673025,281628104,2019-06-29 23:58:30+00:00,Sat Jun 29 23:58:30 +0000 2019,#Brexit,@Conservatives @Jeremy_Hunt @BorisJohnson,,
