username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
XrpYoda,,#Brexit 31-10-2019 is apparently when the uk will leave Europe #uk #euro also ask yourselfs why the delay everyone is a pawn ♟ to someone,0,2,7,1183170468829913088,https://twitter.com/XrpYoda/status/1183170468829913088,996638408842928128,2019-10-12 23:59:56+00:00,Sat Oct 12 23:59:56 +0000 2019,#Brexit #uk #euro,,,
vdavidmartin,ejones962,"Let's hope I'm wrong indeed but Brexit has already destroyed too many lives. Moreover if I'm right it will be even worse. I can't afford relying on hope. I've got to fight for sanity, human rights and the protection of the vulnerable. Brexit is toxic.",0,0,1,1183170458004475904,https://twitter.com/vdavidmartin/status/1183170458004475904,596527396,2019-10-12 23:59:54+00:00,Sat Oct 12 23:59:54 +0000 2019,,,,
brexit_ron,,"1 required,simple... https://twitter.com/realclearisrael/status/1183126811791593472",0,0,0,1183170448726679552,https://twitter.com/brexit_ron/status/1183170448726679552,3380131847,2019-10-12 23:59:51+00:00,Sat Oct 12 23:59:51 +0000 2019,,,,https://twitter.com/realclearisrael/status/1183126811791593472
MsGloomsterEsq,ZacGoldsmith,“These people” - he means the ones who voted for a Brexit deal several times more than he did. ,1,7,0,1183170444440027138,https://twitter.com/MsGloomsterEsq/status/1183170444440027138,2615736234,2019-10-12 23:59:50+00:00,Sat Oct 12 23:59:50 +0000 2019,,,,https://twitter.com/ZacGoldsmith/status/1183122739181293568
mattinker,,@jeremycorbyn I am utterly disappointed in your actions and inactions concerning Brexit. How can you support an policies that are good for1% of the population and ruinous for the working classes?,0,0,0,1183170433077731330,https://twitter.com/mattinker/status/1183170433077731330,117736522,2019-10-12 23:59:48+00:00,Sat Oct 12 23:59:48 +0000 2019,,@jeremycorbyn,,
LauraPh27961838,CliveWismayer,Joined because of Brexit so not sure.,0,1,0,1183170414857588736,https://twitter.com/LauraPh27961838/status/1183170414857588736,1159917887857057794,2019-10-12 23:59:43+00:00,Sat Oct 12 23:59:43 +0000 2019,,,,
mallycuz,my_amigouk,Looks like Masons left his mate “Swampy” to jump into the debate on Brexit.,0,1,0,1183170401481957376,https://twitter.com/mallycuz/status/1183170401481957376,20719549,2019-10-12 23:59:40+00:00,Sat Oct 12 23:59:40 +0000 2019,,,,
madayatollah,TheresaEurope,"** Surely just this aspect of #Brexit should make most intelligent, normal &amp; civilised people who voted for #Leave to change their mind when we have a #PeoplesVote.",0,0,0,1183170369148145664,https://twitter.com/madayatollah/status/1183170369148145664,2285849881,2019-10-12 23:59:32+00:00,Sat Oct 12 23:59:32 +0000 2019,#Brexit #Leave #PeoplesVote,,,
amyhelen85,,What will happen first? Brexit or a decision on the #JPNvSCO game? ,0,7,0,1183170331818807296,https://twitter.com/amyhelen85/status/1183170331818807296,19876414,2019-10-12 23:59:24+00:00,Sat Oct 12 23:59:24 +0000 2019,#JPNvSCO,,,
penninehiker,DavidLammy,"Don't you mean ""Parliament regrets the Brexit vote. Parliament, Labour, Libdems, Green Party &amp; the EU deserve a chance to stop it"". I regret quite a few things David but voting to take us out of an autocratic dictatorship called the EU isn't one of them. Respect Democracy please",4,56,0,1183170302483849223,https://twitter.com/penninehiker/status/1183170302483849223,1053685184749543424,2019-10-12 23:59:17+00:00,Sat Oct 12 23:59:17 +0000 2019,,,,
toolegs,ThomasPride,Have you read the comments? It’s Brexit loon central.,1,0,0,1183170287677968385,https://twitter.com/toolegs/status/1183170287677968385,2174799164,2019-10-12 23:59:13+00:00,Sat Oct 12 23:59:13 +0000 2019,,,,
_amcintyre,caitlinmariab_,"If there ever was to be a Brexit themed cocktail, it would be a cup of lukewarm Bovril.",0,1,1,1183170260788224000,https://twitter.com/_amcintyre/status/1183170260788224000,2860728175,2019-10-12 23:59:07+00:00,Sat Oct 12 23:59:07 +0000 2019,,,,
thatswildsir,Reuters,#Brexit ,0,0,0,1183170257612992514,https://twitter.com/thatswildsir/status/1183170257612992514,953061308621991936,2019-10-12 23:59:06+00:00,Sat Oct 12 23:59:06 +0000 2019,#Brexit,,,https://twitter.com/Reuters/status/1183153094449864704
gjonesey56,nigelmp,100% agree leave the south to the Conservatives and let the Brexit Party take on the Labour seats in the working class areas North of the Midlands that is a winner for both parties though who I'm I,0,0,0,1183170252278026240,https://twitter.com/gjonesey56/status/1183170252278026240,2782729328,2019-10-12 23:59:05+00:00,Sat Oct 12 23:59:05 +0000 2019,,,,
WKing2019,MrTardigradeUK,Could this be the Brexit result we’re looking for? ,0,1,0,1183170239137226752,https://twitter.com/WKing2019/status/1183170239137226752,1114853456135774208,2019-10-12 23:59:01+00:00,Sat Oct 12 23:59:01 +0000 2019,,,,
HillyChris,Kimberlyhornsb5,"Jesus, he just said it was because of Brexit. Head in the sand.",0,0,0,1183170223052087301,https://twitter.com/HillyChris/status/1183170223052087301,1917042805,2019-10-12 23:58:58+00:00,Sat Oct 12 23:58:58 +0000 2019,,,,
KillapixTT,winmor1,"Yes, it was sabotage. Like so many in Parliament even today. They will lose their EU benefits, and don't want to. Our democracy is more important. Fail to deliver Brexit, and you're looking at another English Civil War",0,0,1,1183170189485072386,https://twitter.com/KillapixTT/status/1183170189485072386,352668673,2019-10-12 23:58:50+00:00,Sat Oct 12 23:58:50 +0000 2019,,,,
