username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
Louiseh76,Cornwall4EU,"What an absolute lying, selfish piece of s**t. He couldn’t be honest if his life depended on it. It is not remainers fault it is brexit itself. I’m fuming!",0,2,1,1090761496504819713,https://twitter.com/Louiseh76/status/1090761496504819713,366992116,2019-01-30 23:59:40+00:00,Wed Jan 30 23:59:40 +0000 2019,,,,
TraceyBMcM,FraserNelson,"Of 3 net contributors to the EU, Germany & the French are already in economic difficulties. A no-deal Brexit costing the EU £39bn is likely to bring about full-on recession for the EU (&amp; won’t be great for the UK either). Selmayr is the last person needed in these negotiations",0,0,1,1090761491937218561,https://twitter.com/TraceyBMcM/status/1090761491937218561,941301444,2019-01-30 23:59:39+00:00,Wed Jan 30 23:59:39 +0000 2019,,,,
McEwanMorton,,'It is terrible but I still want it': #Crewe voters size up #no-deal #Brexit https://www.theguardian.com/politics/2019/jan/30/it-is-terrible-but-i-still-want-it-crewe-voters-size-up-no-deal-brexit?CMP=Share_iOSApp_Other,0,0,0,1090761444688318470,https://twitter.com/McEwanMorton/status/1090761444688318470,185789804,2019-01-30 23:59:28+00:00,Wed Jan 30 23:59:28 +0000 2019,#Crewe #no #Brexit,,,https://www.theguardian.com/politics/2019/jan/30/it-is-terrible-but-i-still-want-it-crewe-voters-size-up-no-deal-brexit?CMP=Share_iOSApp_Other
jonsamuelhood,,"#BreakingNews Young people are losing faith in Labour leader Jeremy Corbyn amid a dramatic fall in support for his Brexit policy, new poll reveals",0,0,0,1090761441370619904,https://twitter.com/jonsamuelhood/status/1090761441370619904,24723032,2019-01-30 23:59:27+00:00,Wed Jan 30 23:59:27 +0000 2019,#BreakingNews,,,
nealwithana1,smilinglaura,"Brexit not only throws away our relationship with the EU but with any country that has a trade deal with the EU. Why would they bother devoting years to replicate a perfectly good deal they already had. They'll want better terms &amp; they'll get them, because we'll be desperate",11,22,1,1090761439336427522,https://twitter.com/nealwithana1/status/1090761439336427522,793204052,2019-01-30 23:59:27+00:00,Wed Jan 30 23:59:27 +0000 2019,,,,
ICCCTO,,‘taking it week by week in an uncertain time re #brexit’ but ‘lots to shout about as an all-Ireland agency’ says @NiallGibbons at #TI2019 launch Canada @GoToIrelandCA @jimkelly2006 @metcalfealison1,0,1,0,1090761435565633536,https://twitter.com/ICCCTO/status/1090761435565633536,1436575027,2019-01-30 23:59:26+00:00,Wed Jan 30 23:59:26 +0000 2019,#brexit #TI2019,@NiallGibbons @GoToIrelandCA @jimkelly2006 @metcalfealison1,,
EmPeeKay76,david_chadwick2,"A remain outcome would have retained the status quo without any risks whereas with #brexit people voted for the unknown. The leave campaign however pulled out all stops to ensure that their campaign was run using fabricated facts, lies &amp; grandiose statements.",0,1,1,1090761435091734528,https://twitter.com/EmPeeKay76/status/1090761435091734528,1181680998,2019-01-30 23:59:26+00:00,Wed Jan 30 23:59:26 +0000 2019,#brexit,,,
Afu_Dimkpa1,Mario9jaa,"Most companies shares (especially UK coys) went down in the UK over the Brexit saga. That's not why they are closing shop in Nigeria, cos the one in Ghana is not closing shop as well.",0,0,2,1090761408311164928,https://twitter.com/Afu_Dimkpa1/status/1090761408311164928,232233851,2019-01-30 23:59:19+00:00,Wed Jan 30 23:59:19 +0000 2019,,,,
celebritykimdot,, Tories must remain united on Brexit as the EU is counting on it reversing #News #Hello #Politics #Opinion #Business #Sports #World #Today http://tinyurl.com/y8eapgz6,0,0,0,1090761403676409856,https://twitter.com/celebritykimdot/status/1090761403676409856,900437108363591682,2019-01-30 23:59:18+00:00,Wed Jan 30 23:59:18 +0000 2019,#News #Hello #Politics #Opinion #Business #Sports #World #Today,,,http://tinyurl.com/y8eapgz6
EmmaSengsta,JamessReality,"Yes. Especially that veto, lol. Well, I think there will be a quite hard Brexit soon, Scotland will have enough so UK will be a wee bit smaller and James will leave the island, could that happen?",0,0,1,1090761402141286400,https://twitter.com/EmmaSengsta/status/1090761402141286400,2596501422,2019-01-30 23:59:18+00:00,Wed Jan 30 23:59:18 +0000 2019,,,,
SimonSw1863,,"You disingenuous bastard Digby Jones. The actual quote should be, ""Patriotism is the last refuge of a scoundrel"" as you well know. You blame Remainers for this Brexit catastrofuck? Morons like you are not worth debating so just go and disappear up your own backside. ",1,7,1,1090761401185042433,https://twitter.com/SimonSw1863/status/1090761401185042433,3881590037,2019-01-30 23:59:18+00:00,Wed Jan 30 23:59:18 +0000 2019,,,,
911well,,"Despite the current economic climate and the negativity caused by unending uncertainty over Brexit, one sector that’s thriving is the UK meetings industry.: https://buff.ly/2RsNrvN",0,4,0,1090761387821940736,https://twitter.com/911well/status/1090761387821940736,355784391,2019-01-30 23:59:14+00:00,Wed Jan 30 23:59:14 +0000 2019,,,,https://buff.ly/2RsNrvN
hockeynut7,Wendxii,Hey Wendi!! How goes it? So..what's the scoop on England now? Confused about Brexit! ,0,0,1,1090761386567892992,https://twitter.com/hockeynut7/status/1090761386567892992,65492366,2019-01-30 23:59:14+00:00,Wed Jan 30 23:59:14 +0000 2019,,,,
murfdog4,Kirstene4Angus,You won’t be in HoC to hear him speak after the next General Election. You might as well get your cheap and utterly unoriginal barbs in while you can. Redundancy and irrelevance lie ahead for you. #DissolveTheUnion #Brexit #BrexitIsEconomicSuicide,0,0,0,1090761359669760001,https://twitter.com/murfdog4/status/1090761359669760001,1021049253530152960,2019-01-30 23:59:08+00:00,Wed Jan 30 23:59:08 +0000 2019,#DissolveTheUnion #Brexit #BrexitIsEconomicSuicide,,,
PwC_JP_Brexit,,メイ英首相、離脱協定めぐりＥＵと再交渉へ ＥＵ側は拒否の構え https://www.cnn.co.jp/world/35131991.html #Brexit,0,0,0,1090761358881185792,https://twitter.com/PwC_JP_Brexit/status/1090761358881185792,760394988547022848,2019-01-30 23:59:07+00:00,Wed Jan 30 23:59:07 +0000 2019,#Brexit,,,https://www.cnn.co.jp/world/35131991.html
mitchseymour1,,Riots will hit streets after Brexit and UK will be ‘unstable’ for years EU warns ,0,0,0,1090761356956049414,https://twitter.com/mitchseymour1/status/1090761356956049414,2384155796,2019-01-30 23:59:07+00:00,Wed Jan 30 23:59:07 +0000 2019,,,,https://metro.co.uk/2019/01/28/riots-will-hit-streets-brexit-uk-will-unstable-years-eu-report-warns-8404836/?ito=social&fbclid=IwAR1PMHL4aLzXWrMN2v1SKYjV_OgOk5dpF3OY_W8hYXRdHKXDTPv1RwLjYcA
Partridge82,SpillerOfTea,Looks like we don't need to worry about food supplies after Brexit after all - in this guy's world shops are out of the equation and meals magically appear in ovens.,0,5,0,1090761354858975232,https://twitter.com/Partridge82/status/1090761354858975232,140123607,2019-01-30 23:59:07+00:00,Wed Jan 30 23:59:07 +0000 2019,,,,
sorchaodonneII,,my dad was on channel 4 news earlier part of one of the brexit segments of the programme lol,0,2,0,1090761353353220096,https://twitter.com/sorchaodonneII/status/1090761353353220096,878685834,2019-01-30 23:59:06+00:00,Wed Jan 30 23:59:06 +0000 2019,,,,
BillyLinehan,,Brexit by de Standaard newspaper Belgium #BrexitChaos,1,1,0,1090761350089969665,https://twitter.com/BillyLinehan/status/1090761350089969665,47330552,2019-01-30 23:59:05+00:00,Wed Jan 30 23:59:05 +0000 2019,#BrexitChaos,,,
nytimesworld,,Will a no-deal Brexit leave people hangry? ,6,8,0,1090761337221890049,https://twitter.com/nytimesworld/status/1090761337221890049,1877831,2019-01-30 23:59:02+00:00,Wed Jan 30 23:59:02 +0000 2019,,,,https://nyti.ms/2UrcrFJ
Cat_n_Bagpipes,PluralMonolith,Did anyone at the Brexit Beleavers' Corporation wonder for a second what our German friends would make of WWII bombers as a chortling reminder that we are going to kick some Nazi arse? How did the the BBC get so despicable so quickly? ,3,4,0,1090761325855281152,https://twitter.com/Cat_n_Bagpipes/status/1090761325855281152,870360134178009088,2019-01-30 23:59:00+00:00,Wed Jan 30 23:59:00 +0000 2019,,,,https://twitter.com/PluralMonolith/status/1090757095929102338
biggsySmalls,,"Why are their profile pictures always like this also, since when is Brexit #auspol",0,1,0,1090761319228133376,https://twitter.com/biggsySmalls/status/1090761319228133376,225604007,2019-01-30 23:58:58+00:00,Wed Jan 30 23:58:58 +0000 2019,#auspol,,,
ron_tennant,DougChapmanSNP,Yet the opposite is said of Germany will sell it's cars France it's cheese & wine to England after Brexit.,0,1,0,1090761279189463047,https://twitter.com/ron_tennant/status/1090761279189463047,630057577,2019-01-30 23:58:48+00:00,Wed Jan 30 23:58:48 +0000 2019,,,,
p_wenman,afneil,I think Don is reading from an old script - needs to check the press office publication date. I am sure they would open the WA backstop text if May offered soft Brexit. It's just a new bargaining chip.,0,0,0,1090761274097631233,https://twitter.com/p_wenman/status/1090761274097631233,2612212357,2019-01-30 23:58:47+00:00,Wed Jan 30 23:58:47 +0000 2019,,,,
DrSchwitters,ta_mills,"I am absolutely not saying I'm glad Douglas Adams is dead, but I suspect his Brexit takes would have been truly terrible.",0,2,1,1090761268464664576,https://twitter.com/DrSchwitters/status/1090761268464664576,1931825178,2019-01-30 23:58:46+00:00,Wed Jan 30 23:58:46 +0000 2019,,,,
sazmeister88,VantiveManDCFC,then don't say. what do you hope to achieve other than to dampen my spirits and stop people campaigning when we still have two months left to stop Brexit? keep your negativity to yourself!,0,1,1,1090761265935458304,https://twitter.com/sazmeister88/status/1090761265935458304,302938456,2019-01-30 23:58:45+00:00,Wed Jan 30 23:58:45 +0000 2019,,,,
ColinBaldy,Warzoid,"The fact that Corbyn met with May without Starmer should have shown you that he's a Brexiter through and through, and that voting for Labor is voting for Brexit.",0,2,0,1090761260646498305,https://twitter.com/ColinBaldy/status/1090761260646498305,439133105,2019-01-30 23:58:44+00:00,Wed Jan 30 23:58:44 +0000 2019,,,,
seanrostron,PaulEmbery,Hiya mate. You’re a brexit Tory. Enjoy the lifestyle supposedly representing your members gives you. ,0,0,1,1090761250248839168,https://twitter.com/seanrostron/status/1090761250248839168,291071019,2019-01-30 23:58:42+00:00,Wed Jan 30 23:58:42 +0000 2019,,,,https://twitter.com/PaulEmbery/status/1090520073742311429
HareyMary,,Rare speech by EU's Deputy Brexit negotiator on UK talks https://youtu.be/kNe8qK_-wUI via @YouTube,0,0,0,1090761243693146113,https://twitter.com/HareyMary/status/1090761243693146113,257124269,2019-01-30 23:58:40+00:00,Wed Jan 30 23:58:40 +0000 2019,,@YouTube,,https://youtu.be/kNe8qK_-wUI
PeterHoskinsTV,,"Barclays is moving €190bn of assets to Dublin because it ""cannot wait any longer"" to implement its Brexit contingency plan. https://www.bbc.co.uk/news/business-47060676",2,1,0,1090761241885360128,https://twitter.com/PeterHoskinsTV/status/1090761241885360128,272193704,2019-01-30 23:58:40+00:00,Wed Jan 30 23:58:40 +0000 2019,,,,https://www.bbc.co.uk/news/business-47060676
gdog2010_john,,"One thing I've noticed throughout this whole brexit mess, is a very little attempt from the UK media to try &amp; understand the EU's point of view. It's not being intransigent, it's simply trying to protect its key assets which are the integrity of the single mkt and 4 freedoms.",11,34,3,1090761227104595969,https://twitter.com/gdog2010_john/status/1090761227104595969,3133410687,2019-01-30 23:58:36+00:00,Wed Jan 30 23:58:36 +0000 2019,,,,
David_Rowan,,"Opinion: Admit it, MPs – these fantasy Brexit debates are pointless ",0,0,0,1090761200810496000,https://twitter.com/David_Rowan/status/1090761200810496000,25611402,2019-01-30 23:58:30+00:00,Wed Jan 30 23:58:30 +0000 2019,,,,https://www.independent.co.uk/voices/brexit-vote-irish-backstop-eu-talks-debate-commons-amendments-theresa-may-peoples-vote-a8754276.html
m_owen99,,"Brexit: Backstop is 'part and parcel' of the deal, says Michel Barnier. The next step is EU military Lisbon treaty 222 read it http://www.bbc.co.uk/news/uk-politics-47061650",0,0,0,1090761196104531969,https://twitter.com/m_owen99/status/1090761196104531969,760285705,2019-01-30 23:58:29+00:00,Wed Jan 30 23:58:29 +0000 2019,,,,http://www.bbc.co.uk/news/uk-politics-47061650
omcintyre25,,My Brexit coping technique: Ignore it all and pretend it isn't happening.,1,3,0,1090761190123495430,https://twitter.com/omcintyre25/status/1090761190123495430,948182891049160704,2019-01-30 23:58:27+00:00,Wed Jan 30 23:58:27 +0000 2019,,,,
ElConsultor2,,Brexit: Theresa May's dangerous game of political chicken https://youtu.be/I4PIktnsIRQ vía @YouTube,0,0,0,1090761187111792641,https://twitter.com/ElConsultor2/status/1090761187111792641,2401881252,2019-01-30 23:58:27+00:00,Wed Jan 30 23:58:27 +0000 2019,,@YouTube,,https://youtu.be/I4PIktnsIRQ
jonnyccollier,,"Frankly, fuck off lexiteers. These r the kind of xenophobes we’re dealing with. They don’t care about being poorer-they just want ‘that lot’ out of this country. If u don’t stand against these people & their #Brexit you’re facilitating xenophobia &amp; racism ",0,1,0,1090761180048748555,https://twitter.com/jonnyccollier/status/1090761180048748555,806148692214423552,2019-01-30 23:58:25+00:00,Wed Jan 30 23:58:25 +0000 2019,#Brexit,,,https://www.theguardian.com/politics/2019/jan/30/it-is-terrible-but-i-still-want-it-crewe-voters-size-up-no-deal-brexit?CMP=Share_iOSApp_Other
Livelong1953,SimonUbsdell,"Absolutely spot-on Simon. Corbyn is a Brexiteer in Labour drag. He just can't wait for Brexit Day. May &amp; Corbyn are surrepticiously colluding to get Brexit over the line. Two party leaders - one shared goal - the UK out, then back to the domestic political agenda. ",0,1,0,1090761179432185856,https://twitter.com/Livelong1953/status/1090761179432185856,809591912881651714,2019-01-30 23:58:25+00:00,Wed Jan 30 23:58:25 +0000 2019,,,,https://twitter.com/SimonUbsdell/status/1090727836808343554
BalladOfBalfe,philipnolan1,"(Grabs Philip by the elbow) ""Here, things are gone fierce tetchy, this whole Brexit thing has everyone on edge, simple questions misconstrued, kind of a... ""no sudden movements"" scenario. Haven't noticed that sicht one, there is the ""a"" turns into ""r"" thing, e.g. encyclopediR",0,1,0,1090761176395534337,https://twitter.com/BalladOfBalfe/status/1090761176395534337,965944683116617728,2019-01-30 23:58:24+00:00,Wed Jan 30 23:58:24 +0000 2019,,,,
NGH1875,bbc5live,On that performance I wouldn't trust him to run a bath far less an actual company I had a financial interest in. The slippiest of slippy-shouldered deflection. #Brexit,0,2,0,1090761173451096064,https://twitter.com/NGH1875/status/1090761173451096064,36324793,2019-01-30 23:58:23+00:00,Wed Jan 30 23:58:23 +0000 2019,#Brexit,,,
Paul42980402,theresa_may,Or cancel Brexit,0,3,0,1090761164454281217,https://twitter.com/Paul42980402/status/1090761164454281217,1010810524223733761,2019-01-30 23:58:21+00:00,Wed Jan 30 23:58:21 +0000 2019,,,,
IPMT1990,BrexitCentral,If only you were Brexit Secretary Dommers. Oh.. ,0,0,0,1090761157420425216,https://twitter.com/IPMT1990/status/1090761157420425216,731980230987010056,2019-01-30 23:58:19+00:00,Wed Jan 30 23:58:19 +0000 2019,,,,https://twitter.com/BrexitCentral/status/1090302697365008384
noctulapress,PropertySpot,The current level of the British political class: former #Brexit Secretary has never read the Good Friday Agreement (35 pages). @MichelBarnier @WeyandSabine this might explain a few things.,0,1,0,1090761156350930944,https://twitter.com/noctulapress/status/1090761156350930944,1670702119,2019-01-30 23:58:19+00:00,Wed Jan 30 23:58:19 +0000 2019,#Brexit,@MichelBarnier @WeyandSabine,,https://twitter.com/PropertySpot/status/1090692705921978375
fx_yasukegroovy,,パウエル氏のハト派発言でドル売となってます。 米中貿易交渉、Brexitなどマイナス要因はありますが、米経済は好調です。個人的には昨日の発言はトランプへの忖度のような気もします。今日の為替は日本市場の株式の流れに沿った動きになると思います。 但し、米中貿易交渉のヘッドラインには注意です。,0,0,0,1090761141683249152,https://twitter.com/fx_yasukegroovy/status/1090761141683249152,918389240408322048,2019-01-30 23:58:16+00:00,Wed Jan 30 23:58:16 +0000 2019,,,,
matpmod,,"People who voted for Brexit are responsible for this shit show, but those who voted remain, but then disappeared after casting their vote, are responsible too! If 48% of the population joined a pro EU party, the political landscape would alter immediately, and Brexit would die.",0,1,0,1090761136490930181,https://twitter.com/matpmod/status/1090761136490930181,476172728,2019-01-30 23:58:14+00:00,Wed Jan 30 23:58:14 +0000 2019,,,,
fetzert,,"The ‘Rotten Equilibrium’ of Republican Politics -- great piece by @Edsall for the @nytimeson the similarities between the US &amp; the UK, referring to my work on #austerity &amp; #brexit. The UK's social compact is broken &amp; desparately needs fixing. https://nyti.ms/2SeaQFF @cage_warwick",2,1,0,1090761119927599109,https://twitter.com/fetzert/status/1090761119927599109,62849728,2019-01-30 23:58:11+00:00,Wed Jan 30 23:58:11 +0000 2019,#austerity #brexit,@Edsall @cage_warwick,,https://nyti.ms/2SeaQFF
SovernNation,Number10cat,"I don’t usually share silly cat videos, but OMG this is the hardest I’ve laughed in a while. It’s called “If #Brexit were a cat”... ",30,196,1,1090761112272875520,https://twitter.com/SovernNation/status/1090761112272875520,20954885,2019-01-30 23:58:09+00:00,Wed Jan 30 23:58:09 +0000 2019,#Brexit,,,https://twitter.com/Number10cat/status/1085493208845557761
Muralista,Muralista,Real Napoleon complex..,0,2,1,1090761104324734976,https://twitter.com/Muralista/status/1090761104324734976,27019795,2019-01-30 23:58:07+00:00,Wed Jan 30 23:58:07 +0000 2019,,,,
jon_mumford1982,itsapointofview,,1,3,1,1090761099010625536,https://twitter.com/jon_mumford1982/status/1090761099010625536,2450460074,2019-01-30 23:58:06+00:00,Wed Jan 30 23:58:06 +0000 2019,,,,https://twitter.com/MartinKnight_/status/1090674377039978496?s=19
pistolpeteukr,IanDunt,Only yesterday on @BBCNewsnight @Digbylj was saying that throughout all #Brexit referendum campaign in 2016 he was saying that UK will be worst off... These lying scumbags have no shame but thanks to @Emmabarnett they are no longer getting away with it,0,1,0,1090761091653816321,https://twitter.com/pistolpeteukr/status/1090761091653816321,926062267,2019-01-30 23:58:04+00:00,Wed Jan 30 23:58:04 +0000 2019,#Brexit,@BBCNewsnight @Digbylj @Emmabarnett,,https://twitter.com/bbc5live/status/1090587682453868544?s=19
BenWill1973,IanDunt,The new narrative of the #Brexiteers from @Digbylj is that all of the #Brexit problems and impending job losses are the fault of #Remainers for not supporting #BrexitShambles,0,0,0,1090761062335635456,https://twitter.com/BenWill1973/status/1090761062335635456,3574846752,2019-01-30 23:57:57+00:00,Wed Jan 30 23:57:57 +0000 2019,#Brexiteers #Brexit #Remainers #BrexitShambles,@Digbylj,,https://twitter.com/IanDunt/status/1090677468984475649
anmharch,f_philippot,Vous ne suivez pas l'actualité on dirait. Le Brexit n'a pas encore eu lieu. C'est pour le 29 mars normalement.,0,8,3,1090761061878415360,https://twitter.com/anmharch/status/1090761061878415360,806609129548742656,2019-01-30 23:57:57+00:00,Wed Jan 30 23:57:57 +0000 2019,,,,
rjcroy,, Brexit is like a brutal breakup in a romcom – except it’s not even funny | Zoe Williams ,0,0,0,1090761059504287744,https://twitter.com/rjcroy/status/1090761059504287744,218385651,2019-01-30 23:57:56+00:00,Wed Jan 30 23:57:56 +0000 2019,,,,https://www.theguardian.com/commentisfree/2019/jan/30/brexit-like-brutal-breakup-in-romcom-except-not-funny?CMP=share_btn_tw
5arcen,JasonHazeley,"@mrchrisaddison @Femi_Sorry @Lee4NED May as well let this lot have a go at brexit, couldn't be worse! ",0,0,0,1090761044111360001,https://twitter.com/5arcen/status/1090761044111360001,52896476,2019-01-30 23:57:52+00:00,Wed Jan 30 23:57:52 +0000 2019,,@mrchrisaddison @Femi_Sorry @Lee4NED,,https://twitter.com/JasonHazeley/status/1090412195916189697
haurielooper,joelidster,"Well Brexit, Professor.",0,1,1,1090761032090427393,https://twitter.com/haurielooper/status/1090761032090427393,81226923,2019-01-30 23:57:50+00:00,Wed Jan 30 23:57:50 +0000 2019,,,,
asjmcguire,EveryCountry,"Now see @MrHickmott for how many actual jobs have been lost as a result of Brexit. It's over 200,000 so far. And that's without the 250 waiting to see if they are moving to NL",0,4,2,1090761030433673217,https://twitter.com/asjmcguire/status/1090761030433673217,58204026,2019-01-30 23:57:49+00:00,Wed Jan 30 23:57:49 +0000 2019,,@MrHickmott,,
PwC_JP_Brexit,,【ＵＫインサイト】メイ首相勝利、合意なき離脱リスク高める恐れ #Brexit ,0,0,0,1090761019603984386,https://twitter.com/PwC_JP_Brexit/status/1090761019603984386,760394988547022848,2019-01-30 23:57:47+00:00,Wed Jan 30 23:57:47 +0000 2019,#Brexit,,,https://www.bloomberg.co.jp/news/articles/2019-01-30/PM4AYG6K50Z701
EakinPedro,jamesmcnicholas,Brexit but in a Sean Connery voice would also work,0,0,0,1090761018509324288,https://twitter.com/EakinPedro/status/1090761018509324288,3350912027,2019-01-30 23:57:46+00:00,Wed Jan 30 23:57:46 +0000 2019,,,,
bctaxpayer,,"Brexit: Backstop is 'part and parcel' of the deal, says Michel Barnier. That good to hear a few Britain through they had a better idea but itcame back to bit them you know where. http://www.bbc.co.uk/news/uk-politics-47061650",0,0,0,1090761017921925120,https://twitter.com/bctaxpayer/status/1090761017921925120,216142856,2019-01-30 23:57:46+00:00,Wed Jan 30 23:57:46 +0000 2019,,,,http://www.bbc.co.uk/news/uk-politics-47061650
bouldirishmammy,_Meaney_,People in uk have said they do not care if violence erupts again in NI they want #Brexit,0,0,0,1090761016743477248,https://twitter.com/bouldirishmammy/status/1090761016743477248,793982396190380033,2019-01-30 23:57:46+00:00,Wed Jan 30 23:57:46 +0000 2019,#Brexit,,,
phinchenhoffrat,,Showdown um den Brexit nimmt kein Ende ,0,0,0,1090761015770443777,https://twitter.com/phinchenhoffrat/status/1090761015770443777,889478544950272003,2019-01-30 23:57:46+00:00,Wed Jan 30 23:57:46 +0000 2019,,,,
stumpydee,Dpugh54,I wonder how much my brexit dividend will be? I'm thinking ice cold showers porridge for breakfast lunch and dinner and a bloody good kick in the scrotes every Wednesday. #projectfear #notreallyjustcommonsense,0,1,0,1090761003019788288,https://twitter.com/stumpydee/status/1090761003019788288,23244011,2019-01-30 23:57:43+00:00,Wed Jan 30 23:57:43 +0000 2019,#projectfear #notreallyjustcommonsense,,,
barryde78,,An incredible insight into the images that have been etched in our memory & now a huge part of Irelands history. Well Done @rte on the Documentary #ShootingTheDarkness BUT we can’t let #Brexit put the peace at risk #nohardborder @IvanYatesNT @MaireadMcGMEP @piersmorgan,0,7,0,1090760989732204545,https://twitter.com/barryde78/status/1090760989732204545,1559147252,2019-01-30 23:57:39+00:00,Wed Jan 30 23:57:39 +0000 2019,#ShootingTheDarkness #Brexit #nohardborder,@rte @IvanYatesNT @MaireadMcGMEP @piersmorgan,,
liamyoung,AlexClark3,But you think the ‘only way of getting us out of this mess’ is to moan about it online and say Corbyn must cancel Brexit!! Do you have any plan after that? Any idea what overturning a massive democratic vote would do? Any response to the backlash and devastation that would cause?,0,2,2,1090760988054429696,https://twitter.com/liamyoung/status/1090760988054429696,170291358,2019-01-30 23:57:39+00:00,Wed Jan 30 23:57:39 +0000 2019,,,,
Muralista,brexit_sham,"Do you know he is tiny? He was standing in front of me in the street. I looked down on him and I'm 5'7"".",0,5,3,1090760985810534400,https://twitter.com/Muralista/status/1090760985810534400,27019795,2019-01-30 23:57:39+00:00,Wed Jan 30 23:57:39 +0000 2019,,,,
renanpwagner,ernestofaraujo,"“we don’t need Brexit to get our passports the way we want” glad my current one is valid for a few more years, and I will continue with the Mercosul emblem ",0,0,0,1090760978583695360,https://twitter.com/renanpwagner/status/1090760978583695360,72304093,2019-01-30 23:57:37+00:00,Wed Jan 30 23:57:37 +0000 2019,,,,https://twitter.com/ernestofaraujo/status/1090718209420988416
