username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
crystallinesd,,"Proof that May and Merkel are straight up bosses and yet still gracious. I think I'd have said to 45 to SaBoD or GFY after he condescended to me one too many times. ""Don't say I never gave you anything"" ""I told May how to do Brexit but she wrecked it"" ...and many, many more! ",0,0,1,1017559226976096256,https://twitter.com/crystallinesd/status/1017559226976096256,18252809,2018-07-12 23:59:59+00:00,Thu Jul 12 23:59:59 +0000 2018,,,,
Christi80172188,juliahbird,He wants a hard brexit so they can pick us over Become vassals of US hedge funds,0,0,0,1017559224090492933,https://twitter.com/Christi80172188/status/1017559224090492933,745001684179501061,2018-07-12 23:59:59+00:00,Thu Jul 12 23:59:59 +0000 2018,,,,
brexit_clock,,"Time until BREXIT is 259 days, 21 hours, 59 minutes and 59 seconds #BREXIT #BREXITCLOCK #CLOCK #EU #EUREF #LEAVE #ScotRef #Indyref #Indyref2 #FBPE",1,0,0,1017559221766950912,https://twitter.com/brexit_clock/status/1017559221766950912,931571397280845824,2018-07-12 23:59:58+00:00,Thu Jul 12 23:59:58 +0000 2018,#BREXIT #BREXITCLOCK #CLOCK #EU #EUREF #LEAVE #ScotRef #Indyref #Indyref2 #FBPE,,,
OtmoorMr,,"It would be very stupid to offer a referendum of a soft Brexit or ‘No Deal’. There’s a good chance Remainers would boycott and hard leavers would vote for No Deal, then the Labour Party would be responsible for ushering in ‘No Deal’ chaos. It must be on ‘the deal’ or ‘Remain’.",0,1,1,1017559209016283136,https://twitter.com/OtmoorMr/status/1017559209016283136,562292755,2018-07-12 23:59:55+00:00,Thu Jul 12 23:59:55 +0000 2018,,,,
Shortrosen,,"Imagine if another President, let's just say Obama had inserted himself into Brexit, but worse, how about before the vote by saying that if they leave the EU they'll ""have to stand in the back of the line"" ... Just imagine the media's reaction. ",0,0,0,1017559201005166592,https://twitter.com/Shortrosen/status/1017559201005166592,140283277,2018-07-12 23:59:53+00:00,Thu Jul 12 23:59:53 +0000 2018,,,,https://www.nytimes.com/2018/07/12/world/europe/trump-brexit-theresa-may.html
gcole63,B52Malmet,Someone didn’t send Trump the memo on brexit.,0,0,0,1017559198727454720,https://twitter.com/gcole63/status/1017559198727454720,142166985,2018-07-12 23:59:52+00:00,Thu Jul 12 23:59:52 +0000 2018,,,,
VictoryDay_Hope,wazzajbird,I don’t think the majority think that way. If we did wield huge influence they would have listened to Cameron and come up with a way of change that could have prevented the referendum. Either that or they thought Brexit was a moment of hot air and never thought leave would win,0,0,0,1017559183493869573,https://twitter.com/VictoryDay_Hope/status/1017559183493869573,713050951507173378,2018-07-12 23:59:49+00:00,Thu Jul 12 23:59:49 +0000 2018,,,,
sardul33,,"Trump Inserts Himself Into Brexit Debate, Criticizing Theresa May https://www.nytimes.com/2018/07/12/world/europe/trump-brexit-theresa-may.html",0,0,0,1017559162627112960,https://twitter.com/sardul33/status/1017559162627112960,2800029086,2018-07-12 23:59:44+00:00,Thu Jul 12 23:59:44 +0000 2018,,,,https://www.nytimes.com/2018/07/12/world/europe/trump-brexit-theresa-may.html
fmrgcarvalho,,"Trump no Reino Unido: “Eu disse à Theresa May o que fazer em relação ao Brexit, mas ela não me deu ouvidos” http://expresso.sapo.pt/internacional/2018-07-12-Trump-no-Reino-Unido-Eu-disse-a-Theresa-May-o-que-fazer-em-relacao-ao-Brexit-mas-ela-nao-me-deu-ouvidos",0,0,0,1017559155018813441,https://twitter.com/fmrgcarvalho/status/1017559155018813441,542013454,2018-07-12 23:59:42+00:00,Thu Jul 12 23:59:42 +0000 2018,,,,http://expresso.sapo.pt/internacional/2018-07-12-Trump-no-Reino-Unido-Eu-disse-a-Theresa-May-o-que-fazer-em-relacao-ao-Brexit-mas-ela-nao-me-deu-ouvidos
legalese2,Nigel_Farage,The people who are against Brexit and wish to remain in EU do not understand Democracy and the referendum and are ignorant of the corruption and workings of the EU . I was designed by Germany for Germany .,2,2,1,1017559147745665024,https://twitter.com/legalese2/status/1017559147745665024,2158628232,2018-07-12 23:59:40+00:00,Thu Jul 12 23:59:40 +0000 2018,,,,
