username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
rasadave,,Good little quick reads for a laugh if you voted for #remain against #trump. #brexit &amp; the populist rightwing. ,1,1,0,841076299099754496,https://twitter.com/rasadave/status/841076299099754496,1201792831,2017-03-12 23:59:50+00:00,Sun Mar 12 23:59:50 +0000 2017,#remain #trump #brexit,,,
theironroadman,britainelects,Same as brexit #uncanny,0,0,0,841076285803749376,https://twitter.com/theironroadman/status/841076285803749376,469399089,2017-03-12 23:59:47+00:00,Sun Mar 12 23:59:47 +0000 2017,#uncanny,,,https://twitter.com/britainelects/status/841075969867862016
SamuelTBButler,,"I've been mean, here on Twitter, about the elite who promote #Brexit and, quite coincidentally, stand to make a fortune from it. My bad.",0,2,0,841076283148775424,https://twitter.com/SamuelTBButler/status/841076283148775424,738103603244761094,2017-03-12 23:59:47+00:00,Sun Mar 12 23:59:47 +0000 2017,#Brexit,,,
HarryChrispin,OllieCButler,id rather listen to you eating a Rivita than listen to brexit chat,0,1,1,841076269756358656,https://twitter.com/HarryChrispin/status/841076269756358656,68421785,2017-03-12 23:59:43+00:00,Sun Mar 12 23:59:43 +0000 2017,,,,
TheStephenRalph,,Brexit could still be prevented by this very important point http://www.walesonline.co.uk/news/wales-news/brexit-could-still-prevented-very-11531930#ICID=sharebar_twitter,0,0,0,841076196024680449,https://twitter.com/TheStephenRalph/status/841076196024680449,319619581,2017-03-12 23:59:26+00:00,Sun Mar 12 23:59:26 +0000 2017,,,,http://www.walesonline.co.uk/news/wales-news/brexit-could-still-prevented-very-11531930#ICID=sharebar_twitter
WW2Webster,ComradePangloss,"I knew there must be some benefits to #Brexit! I mean, 37% of population can't be below average intelligence, can they? ",0,8,2,841076173799055360,https://twitter.com/WW2Webster/status/841076173799055360,60876675,2017-03-12 23:59:20+00:00,Sun Mar 12 23:59:20 +0000 2017,#Brexit,,,
KurrentAffairs,EUflagmafia,"@polnyypesets Brexit is doomed to fail even if it's just a scapegoat, unless we have unfettered growth &amp; prosperity 4ever.",0,0,0,841076142887047168,https://twitter.com/KurrentAffairs/status/841076142887047168,2396070000,2017-03-12 23:59:13+00:00,Sun Mar 12 23:59:13 +0000 2017,,@polnyypesets,,
johnrtomlinson1,RichRedVoices,to state that Brexit didn't have experts is just wrong,0,0,0,841076114873286656,https://twitter.com/johnrtomlinson1/status/841076114873286656,2729281600,2017-03-12 23:59:06+00:00,Sun Mar 12 23:59:06 +0000 2017,,,,
NYtitanic1999,,BBC News - Britons should keep EU rights post-Brexit - Guy Verhofstadt http://ln.is/www.bbc.co.uk/news/07bYi,1,0,0,841076101728329729,https://twitter.com/NYtitanic1999/status/841076101728329729,745642144229097472,2017-03-12 23:59:03+00:00,Sun Mar 12 23:59:03 +0000 2017,,,,http://ln.is/www.bbc.co.uk/news/07bYi
McEwanMorton,,MPs slam Theresa May over lack of a plan if #Brexit talks collapse https://www.theguardian.com/politics/2017/mar/11/brexit-trigger-article-50-theresa?CMP=share_btn_tw,0,0,0,841076092551217152,https://twitter.com/McEwanMorton/status/841076092551217152,185789804,2017-03-12 23:59:01+00:00,Sun Mar 12 23:59:01 +0000 2017,#Brexit,,,https://www.theguardian.com/politics/2017/mar/11/brexit-trigger-article-50-theresa?CMP=share_btn_tw
chippawa3,,"Leaving the EU without a deal on Brexit would be 'perfectly OK', Boris Johnson says, as Tory rebellion falters http://www.telegraph.co.uk/news/2017/03/12/leaving-eu-without-deal-brexit-will-not-apocalyptic-boris-johnson/?WT.mc_id=tmgliveapp_iosshare_AngZsfGfv1S3",0,0,0,841075980320014337,https://twitter.com/chippawa3/status/841075980320014337,23214360,2017-03-12 23:58:34+00:00,Sun Mar 12 23:58:34 +0000 2017,,,,http://www.telegraph.co.uk/news/2017/03/12/leaving-eu-without-deal-brexit-will-not-apocalyptic-boris-johnson/?WT.mc_id=tmgliveapp_iosshare_AngZsfGfv1S3
holymacmoses,Uigeach1,but-- but -- britain is going to become great again after brexit ,0,4,1,841075969381289984,https://twitter.com/holymacmoses/status/841075969381289984,3029735026,2017-03-12 23:58:32+00:00,Sun Mar 12 23:58:32 +0000 2017,,,,
senior_nick,,@George_Osborne MPs need say on Brexit deal! No mandate for 'hard Brexit' / UK at Trump's mercy / single market promisedd in Tory manifesto,0,0,0,841075962611658752,https://twitter.com/senior_nick/status/841075962611658752,441954182,2017-03-12 23:58:30+00:00,Sun Mar 12 23:58:30 +0000 2017,,@George_Osborne,,
JoshHad,,"""Brexit putting British scientists at risk of becoming bit-part players, warns report"": ",1,0,0,841075942021877760,https://twitter.com/JoshHad/status/841075942021877760,63105565,2017-03-12 23:58:25+00:00,Sun Mar 12 23:58:25 +0000 2017,,,,https://www.theguardian.com/politics/2017/mar/07/brexit-putting-british-scientists-at-risk-of-becoming-bit-part-players-warns-report-prospect?CMP=Share_AndroidApp_Tweet
junglerumours,,#Brexit will increase poverty. We're seeing it already. Do you want to get poorer?,0,0,0,841075930768498689,https://twitter.com/junglerumours/status/841075930768498689,2523086756,2017-03-12 23:58:22+00:00,Sun Mar 12 23:58:22 +0000 2017,#Brexit,,,
FraserTrevor1,,Nervous Brits put Spanish property purchases on hold while Brexit unfolds - Olive Press News Spain http://fb.me/37cMxMTD3,1,1,0,841075906743529472,https://twitter.com/FraserTrevor1/status/841075906743529472,1189807050,2017-03-12 23:58:17+00:00,Sun Mar 12 23:58:17 +0000 2017,,,,http://fb.me/37cMxMTD3
new_right,,"Leaving EU without Brexit deal would be 'perfectly OK', Boris Johnson says as Tory revolt falters http://ift.tt/2ndXx9m #RxD #tcot",0,0,0,841075888246652929,https://twitter.com/new_right/status/841075888246652929,127070827,2017-03-12 23:58:12+00:00,Sun Mar 12 23:58:12 +0000 2017,#RxD #tcot,,,http://ift.tt/2ndXx9m
xEirinnGoBrach,lordrosbif,"¿Cómo? Tampoco iba a pasar el Brexit, tampoco iba a pasar Trump. Y aquí estamos. Puede pasar. ",0,2,0,841075872182480896,https://twitter.com/xEirinnGoBrach/status/841075872182480896,709022613734039552,2017-03-12 23:58:09+00:00,Sun Mar 12 23:58:09 +0000 2017,,,,https://twitter.com/lordrosbif/status/841075269221941248
The_ChrisShaw,,"""The EU does not trade with any G20 nation which doesn't have a preferential trade deal in place."" So, what price hard #Brexit, then...?",2,1,1,841075829564162050,https://twitter.com/The_ChrisShaw/status/841075829564162050,149647740,2017-03-12 23:57:58+00:00,Sun Mar 12 23:57:58 +0000 2017,#Brexit,,,
